table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Unweighted base,231,117,114,39,38,44,45,39,29,35,68,68,42,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Weighted base,236,123,113,43*,41*,45*,45*,37*,30**,36*,68*,77*,41*,51*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Full Fact,58,33,25,7,7,14,9,9,11,9,18,16,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Snopes,37,24,14,4,4,6,8,6,8,5,12,9,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Newsguard,31,17,14,5,5,11,5,6,3,1,12,9,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Poynter Institute,8,7,1,4,4,2,2,-,-,-,2,1,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Sense about science,21,6,15,6,6,2,10,-,3,-,11,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Infotagion,7,6,1,4,4,2,-,-,-,-,2,1,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,First Draft News,13,7,5,7,7,3,2,1,-,-,4,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Other,22,11,11,2,1,3,2,5,2,8,5,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 9th to 13th April 2020,Cannot recall name,96,46,50,19,19,17,17,13,14,15,23,36,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,169,93,76,23,20,37,35,23,25,26,53,41,39,36,19,7,15,12,14,15,11,12,30,21,10,3,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,165,93*,72*,25**,22**,38*,31**,23**,23**,25**,49*,40*,39*,36*,16**,6**,16**,13**,15**,15**,8**,12**,31**,22**,9**,4**,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Full Fact,40,27,12,3,3,10,8,6,5,7,12,9,11,7,4,1,3,1,4,4,1,-,12,8,2,-,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Snopes,28,17,11,3,3,4,7,4,4,7,8,4,13,4,7,1,2,2,2,*,2,2,4,4,3,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Newsguard,25,19,6,7,7,10,2,5,1,-,10,7,4,4,1,-,3,1,3,3,2,1,8,3,1,-,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Sense about science,21,13,8,2,2,7,3,4,2,1,6,7,5,2,2,-,6,-,2,1,2,1,4,1,2,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,First Draft News,7,4,3,4,4,1,2,-,-,-,3,-,2,2,-,-,1,-,1,1,1,-,1,3,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Poynter Institute,6,5,2,1,1,4,-,1,-,-,2,4,1,-,1,-,-,-,-,-,1,-,2,1,1,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Infotagion,4,3,1,1,1,1,1,-,-,-,1,-,1,2,1,-,1,-,-,1,-,-,1,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Other,18,11,7,3,2,2,1,2,3,6,9,2,2,5,-,1,1,*,5,1,-,3,3,2,2,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 109,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 11th to 13th September 2020,Cannot recall name,61,23,38,9,7,14,13,6,12,7,17,18,13,14,5,4,5,9,3,5,3,7,9,7,1,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,190,103,87,21,17,38,34,34,33,30,65,43,28,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,188,90*,97*,22**,18**,39**,31**,33**,28**,34**,63*,35*,42**,48*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Full Fact,45,24,21,4,4,7,16,5,6,7,12,13,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Snopes,37,17,20,3,3,5,7,10,7,4,13,8,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Newsguard,14,9,5,3,3,4,1,3,2,1,5,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Poynter Institute,6,4,2,-,-,2,5,-,-,-,2,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Sense about science,7,4,3,2,2,2,2,1,1,-,3,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Infotagion,5,3,2,-,-,1,4,-,-,-,2,3,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,First Draft News,10,7,3,*,*,5,3,1,-,-,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Other,25,9,16,1,1,7,2,3,4,8,11,3,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 17th to 19th April 2020,Cannot recall name,74,33,41,15,10,16,8,12,10,13,21,12,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,185,98,87,26,23,32,39,39,22,27,70,43,30,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,191,100*,91*,32**,29**,29**,41**,36*,23**,29**,74*,46*,30**,42*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Full Fact,48,36,13,7,6,7,11,6,11,5,19,14,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Snopes,39,20,19,2,2,4,15,4,6,7,12,10,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Newsguard,31,20,11,6,4,9,6,3,3,3,13,7,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Poynter Institute,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Sense about science,22,12,10,1,-,4,10,5,1,1,4,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Infotagion,7,4,3,4,4,1,1,1,-,-,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,First Draft News,7,4,3,1,1,2,3,-,-,-,3,-,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Other,18,9,10,-,-,1,4,4,4,5,10,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 82,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 15th to 17th May 2020,Cannot recall name,68,27,41,15,15,9,7,18,6,12,29,12,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,147,80,67,20,18,33,26,27,16,25,53,35,28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,141,76*,65*,19**,16**,32**,26**,24**,15**,25**,52*,33**,28**,27**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Full Fact,47,32,15,2,2,14,10,7,5,9,22,16,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Snopes,31,19,11,1,1,8,8,6,4,3,9,9,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Newsguard,21,14,7,3,3,4,6,2,3,3,9,3,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Sense about science,20,12,8,5,5,4,6,3,1,2,7,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Infotagion,7,7,-,2,2,1,3,2,-,-,4,2,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,First Draft News,7,5,2,1,1,1,4,2,-,-,1,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Poynter Institute,6,6,1,1,1,2,3,1,-,-,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Other,20,8,11,3,3,2,-,5,5,4,2,3,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 96,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 29th to 31st May 2020,Cannot recall name,42,20,22,7,5,10,7,7,2,9,19,8,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,152,81,71,19,15,34,30,23,15,31,63,30,34,25,16,8,16,13,12,13,7,9,25,21,8,4,,31,69,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,143,78*,65*,18**,15**,34*,25**,23**,15**,28**,57*,31**,31**,24**,13**,7**,13**,17**,14**,13**,6**,7**,20**,23**,5**,4**,,30**,59*,38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Full Fact,51,31,20,9,8,15,12,8,4,4,14,19,9,9,3,2,4,7,8,5,2,-,8,12,1,1,,13,23,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Snopes,34,15,18,4,4,6,3,5,6,10,9,7,10,7,3,1,2,5,4,1,2,1,1,13,1,-,,3,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Newsguard,16,10,5,-,-,5,4,5,-,2,8,1,2,4,1,-,2,1,3,2,-,-,3,3,1,-,,5,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Poynter Institute,3,3,1,-,-,1,1,1,-,-,2,-,1,1,-,-,1,-,-,-,-,-,2,1,-,-,,-,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Sense about science,16,10,6,2,2,5,3,6,-,-,7,4,3,2,2,1,1,3,4,2,-,*,1,2,-,-,,6,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Infotagion,5,4,1,-,-,1,2,2,-,-,-,2,2,1,-,1,-,2,-,-,-,-,1,1,-,-,,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,First Draft News,9,7,2,*,-,4,2,2,-,-,4,4,-,1,-,1,-,2,2,-,-,-,1,2,*,1,,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Other,19,11,9,-,-,3,2,6,3,6,12,1,3,3,1,1,1,5,1,-,-,2,5,-,1,3,,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 293,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Cannot recall name,39,18,21,7,5,9,7,6,4,7,21,3,9,6,5,3,5,3,2,5,2,4,4,4,1,-,,5,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,74,110,58,83,87,30,64,32,24,60,61,138,4,36,13,7,125,14,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,68*,103*,56*,79*,83*,29**,60*,29**,21**,56*,58*,130,4**,33*,13**,6**,119,12**,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Full Fact,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,20,35,18,24,35,12,24,15,9,17,22,44,3,13,4,2,46,4,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Snopes,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,11,26,14,23,23,8,18,7,4,14,14,30,1,4,4,1,28,4,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Newsguard,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,13,3,12,9,7,8,5,3,8,10,15,-,5,1,1,13,2,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Poynter Institute,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,1,3,1,1,-,1,1,2,2,3,-,-,-,1,2,1,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Sense about science,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9,13,6,9,12,8,8,6,4,6,9,16,-,4,1,-,15,2,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Infotagion,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,4,1,3,3,3,3,2,-,1,4,5,-,1,-,-,3,1,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,First Draft News,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,4,1,5,5,2,4,3,1,3,4,7,-,1,-,1,7,1,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Other,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,11,13,9,13,6,1,5,4,4,10,8,19,3,3,2,1,15,3,,,,,,,,,,,,,,,,,,,,,
Table 294,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Cannot recall name,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,19,32,17,20,22,8,15,4,3,15,13,35,-,12,5,1,33,3,,,,,,,,,,,,,,,,,,,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,30,26,27,53,29,26,99,72,60,48,124,45,130,138,144,152,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35*,28**,28**,25**,52*,28**,28**,91*,68*,56*,46*,118,39*,123,129,135,143,-**,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Full Fact,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,15,11,18,11,14,33,25,22,19,46,13,45,47,48,51,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Snopes,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,7,8,15,5,8,26,10,14,11,26,6,31,30,31,34,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Newsguard,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,2,6,7,8,7,10,8,6,11,11,6,14,14,15,16,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Poynter Institute,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,3,1,3,3,1,1,1,3,1,2,3,3,3,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Sense about science,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,4,3,9,6,2,11,7,4,6,11,2,16,13,16,16,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Infotagion,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-,3,2,2,4,3,1,1,4,1,4,4,5,5,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,First Draft News,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,7,1,1,5,5,2,3,6,1,8,7,7,9,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Other,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,8,5,4,11,9,8,4,16,6,17,17,18,19,-,,,
Table 295,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 22nd to 24th May 2020,Cannot recall name,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,5,3,12,3,5,24,21,13,10,34,14,31,36,37,39,-,,,
Table 73,Q.11b Which of the following fact checking sites or tools did you use?,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,232,118,114,31,27,46,40,40,32,43,67,74,37,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
