table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th January 2021,3,108,55,53,11,11,17,23,21,19,17,26,32,23,27,12,5,14,9,12,6,6,5,13,15,7,5,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th January 2021,2,12,9,3,2,2,2,2,4,1,1,2,8,3,-,2,1,-,-,-,1,1,1,2,2,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,8,6,2,-,-,1,1,2,1,3,6,2,-,-,-,-,1,-,-,4,-,-,-,-,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,20,15,6,2,2,3,3,5,2,4,8,10,3,-,2,1,1,-,-,5,1,1,2,2,3,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th January 2021,Mean,4.05,4,4.09,4.36,4.3,4.04,3.86,4.03,3.94,3.97,4.12,3.99,3.96,4.09,3.87,3.96,4.01,4.19,3.93,3.77,4.08,4.32,4.1,4.14,4.14,3.34,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.86,0.9,0.81,0.77,0.79,0.81,0.84,0.93,0.85,0.9,0.92,0.89,0.79,0.78,0.79,0.74,0.84,0.76,0.71,1.23,0.82,0.77,0.79,0.78,0.92,1.31,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,536,303,233,83,74,81,92,99,99,82,189,185,64,98,56,18,52,32,56,40,21,45,82,83,36,15,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,542,319,222,92*,80*,101*,92*,90*,88*,78*,184,172,93*,93*,51*,15**,64*,37**,55*,37**,19**,42*,75*,81*,51**,15**,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,435,246,189,81,70,79,74,73,65,63,151,141,69,73,38,11,53,32,43,26,14,37,64,63,43,11,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,143,80,63,32,27,14,24,28,23,22,50,41,29,24,5,6,11,12,12,7,7,9,30,21,19,4,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,4,292,166,125,49,43,66,50,45,41,41,101,101,40,49,33,5,42,20,31,18,8,28,34,42,24,7,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,3,83,54,29,11,10,16,14,10,18,14,24,24,19,16,10,3,9,4,9,8,4,4,9,13,7,3,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,2,17,14,3,-,-,3,4,7,3,-,4,5,4,4,3,-,2,2,3,4,*,1,-,1,-,*,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,8,6,2,-,-,3,1,1,2,1,5,2,1,-,-,-,1,-,-,1,1,-,1,3,1,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,24,20,5,-,-,6,5,7,6,1,9,7,5,4,3,-,3,2,3,4,1,1,1,4,1,*,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,Mean,4.01,3.94,4.1,4.24,4.22,3.83,4,4.03,3.9,4.08,4.01,4.01,3.99,4.01,3.78,4.21,3.94,4.11,3.94,3.76,4.03,4.05,4.23,3.96,4.17,3.98,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.82,0.87,0.73,0.65,0.65,0.82,0.82,0.89,0.92,0.73,0.86,0.76,0.89,0.77,0.7,0.82,0.74,0.81,0.77,0.94,1,0.66,0.8,0.91,0.83,0.79,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,528,278,250,65,59,82,99,106,76,100,197,158,86,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,522,275,247,74*,66*,91*,89*,98*,74*,96*,194,161,83*,83*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,403,206,197,60,52,60,66,77,62,79,158,120,63,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,159,89,70,26,20,24,26,31,23,29,65,41,23,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,4,244,117,127,34,32,36,39,46,40,50,94,79,40,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,3,87,47,40,11,11,27,16,15,5,12,27,31,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,2,23,13,10,2,2,3,5,4,4,5,6,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,9,8,1,1,1,1,2,1,3,-,3,5,1,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,32,22,10,3,3,4,7,6,7,5,9,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,Mean,4,3.97,4.03,4.11,4.03,3.86,3.93,4.03,4,4.06,4.09,3.9,3.93,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.9,0.98,0.8,0.86,0.87,0.9,0.95,0.89,1,0.8,0.85,0.92,0.93,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,569,313,256,90,81,79,104,94,92,110,194,181,86,108,49,22,53,43,44,53,24,56,72,81,57,15,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,562,311,251,102*,89*,92*,94*,87*,84*,101*,184,174,100*,104*,44*,18**,51*,43*,43*,45*,22**,60*,74*,91*,55*,16**,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,421,227,194,81,73,76,74,65,56,69,138,132,76,75,31,16,41,31,30,30,19,47,55,70,42,10,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,139,75,65,34,26,27,22,22,10,25,49,41,26,23,10,4,15,13,8,6,10,13,24,18,14,4,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,4,282,152,130,48,47,49,52,43,46,44,90,91,50,52,21,12,26,18,22,23,9,34,31,52,28,6,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,3,101,56,45,18,14,15,15,11,17,24,33,30,15,23,10,2,7,9,9,11,2,8,12,19,10,3,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,2,25,16,9,3,3,1,1,6,8,6,9,9,2,5,-,*,2,2,5,2,1,2,4,1,2,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,14,11,3,-,-,1,4,4,3,2,3,3,6,1,3,-,1,1,-,2,-,3,3,1,1,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,39,27,12,3,3,1,6,10,11,8,12,12,8,7,3,*,3,3,5,4,1,5,7,2,3,3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.9,3.85,3.97,4.1,4.08,4.09,3.91,3.83,3.61,3.84,3.93,3.91,3.88,3.86,3.82,4.07,4.02,3.95,3.76,3.68,4.3,3.86,3.92,3.93,3.96,3.72,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 37,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Online/ app,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.91,0.97,0.83,0.78,0.76,0.74,0.93,1.05,0.95,0.93,0.89,0.88,1.03,0.87,1.02,0.67,0.85,0.94,0.89,0.93,0.82,0.98,1.04,0.74,0.85,1.08,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
