table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 12th to 15th June 2020,Mean,4.19,4.27,4.11,4.14,4.14,3.94,4.25,4.35,4.52,4.06,4.05,4.06,4.32,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.69,0.66,0.73,0.59,0.59,0.78,0.77,0.78,0.52,0.77,0.58,0.81,0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,52,25,27,3,2,8,7,9,11,14,17,15,9,11,52,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,48*,23**,25**,3**,2**,6**,9**,9**,10**,11**,14**,13**,8**,12**,48*,-**,-**,-**,-**,-**,-**,-**,-**,-**,-**,-**,-**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,38,20,18,3,2,5,6,6,8,9,13,11,5,9,38,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,14,8,5,3,1,1,3,2,2,3,5,2,1,6,14,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,4,24,12,12,1,1,3,3,5,6,6,9,9,3,3,24,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,3,9,3,6,-,-,2,2,2,2,1,1,2,3,3,9,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,2,1,-,1,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,1,-,1,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,Mean,4.05,4.21,3.89,4.74,4.56,3.98,4.08,3.91,4.01,3.98,4.22,4.02,3.7,4.09,4.05,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.76,0.69,0.81,0.52,-,0.75,0.83,0.72,0.66,0.92,0.62,0.57,0.74,1.06,0.76,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 30,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,62,29,33,,,,,,,,17,17,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,9,10,8,22,,,
Table 30,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,71*,32**,39**,,,,,,,,13**,18**,10**,30**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7**,7**,12**,11**,7**,26**,,,
Table 30,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 27th to 29th March 2020,NET: Trust,59,24,35,,,,,,,,10,15,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,11,10,6,20,,,
Table 30,Q5. Trust in the sources for information/news about Coronavirus used in last week: STV,ONLINE Fieldwork: 27th to 29th March 2020,5 - Trust completely,28,9,19,,,,,,,,2,9,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-,6,6,3,10,,,
