date,area_type,area_code,area_name,metric,metric_name,value
2023-01-19,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,85.0
2023-01-19,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,77.0
2023-01-19,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,85.0
2023-01-20,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,83.0
2023-01-20,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,124.0
2023-01-20,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,59.0
2023-01-20,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,73.0
2023-01-20,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,145.0
2023-01-20,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,65.0
2023-01-20,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,100.0
2023-01-20,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,72.0
2023-01-20,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,22.0
2023-01-21,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,61.0
2023-01-21,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,89.0
2023-01-21,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,94.0
2023-01-21,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,42.0
2023-01-21,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,67.0
2023-01-21,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,91.0
2023-01-21,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,85.0
2023-01-21,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,81.0
2023-01-21,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,147.0
2023-01-22,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,121.0
2023-01-22,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,144.0
2023-01-22,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,144.0
2023-01-22,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,127.0
2023-01-22,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,200.0
2023-01-22,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,52.0
2023-01-22,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,80.0
2023-01-22,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,113.0
2023-01-22,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,119.0
2023-01-23,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,230.0
2023-01-23,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,161.0
2023-01-23,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,95.0
2023-01-23,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,141.0
2023-01-23,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,139.0
2023-01-23,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,63.0
2023-01-23,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,157.0
2023-01-23,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,132.0
2023-01-23,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,163.0
2023-01-24,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,128.0
2023-01-24,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,119.0
2023-01-24,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,123.0
2023-01-24,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,246.0
2023-01-24,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,137.0
2023-01-24,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,169.0
2023-01-24,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,67.0
2023-01-24,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,142.0
2023-01-24,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,133.0
2023-01-25,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,104.0
2023-01-25,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,142.0
2023-01-25,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,217.0
2023-01-25,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,105.0
2023-01-25,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,147.0
2023-01-25,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,180.0
2023-01-25,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,55.0
2023-01-25,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,137.0
2023-01-25,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,109.0
2023-01-26,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,162.0
2023-01-26,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,146.0
2023-01-26,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,126.0
2023-01-26,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,59.0
2023-01-26,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,106.0
2023-01-26,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,132.0
2023-01-26,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,243.0
2023-01-26,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,155.0
2023-01-26,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,95.0
2023-01-27,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,92.0
2023-01-27,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,152.0
2023-01-27,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,216.0
2023-01-27,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,92.0
2023-01-27,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,142.0
2023-01-27,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,119.0
2023-01-27,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,51.0
2023-01-27,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,151.0
2023-01-27,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,119.0
2023-01-28,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,200.0
2023-01-28,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,79.0
2023-01-28,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,93.0
2023-01-28,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,172.0
2023-01-28,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,112.0
2023-01-28,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,38.0
