date,area_type,area_code,area_name,metric,metric_name,value
2022-01-20,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9278.0
2022-01-20,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,4428.0
2022-01-20,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7676.0
2022-01-20,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6540.0
2022-01-20,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9034.0
2022-01-20,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7574.0
2022-01-20,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,14211.0
2022-01-20,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10929.0
2022-01-21,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7900.0
2022-01-21,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7270.0
2022-01-21,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,3885.0
2022-01-21,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9773.0
2022-01-21,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7466.0
2022-01-21,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,13416.0
2022-01-21,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6744.0
2022-01-21,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8750.0
2022-01-21,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5978.0
2022-01-22,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6079.0
2022-01-22,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6503.0
2022-01-22,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8828.0
2022-01-22,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,3151.0
2022-01-22,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12228.0
2022-01-22,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8005.0
2022-01-22,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7218.0
2022-01-22,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6617.0
2022-01-22,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5170.0
2022-01-23,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6899.0
2022-01-23,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8452.0
2022-01-23,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7627.0
2022-01-23,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,15366.0
2022-01-23,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9883.0
2022-01-23,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9016.0
2022-01-23,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8180.0
2022-01-23,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10335.0
2022-01-23,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,3978.0
2022-01-24,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,4679.0
2022-01-24,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,11999.0
2022-01-24,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8325.0
2022-01-24,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,13022.0
2022-01-24,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10002.0
2022-01-24,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10542.0
2022-01-24,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10893.0
