start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Family/friends/ local ppl,21,10,11,5,5,7,2,3,1,3,3,10,6,3,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Traditional media,25,15,10,2,2,5,8,3,2,6,9,3,7,6,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unweighted base,86,39,47,20,19,16,19,9,9,13,26,26,14,20,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,89,43,46,22,20,17,16,12,9,12,27,26,18,18,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook,40,17,23,11,11,11,9,3,2,5,15,6,11,7,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,YouTube,15,10,5,3,3,4,3,1,1,3,6,-,6,4,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Twitter,14,6,7,7,5,4,2,-,1,-,6,2,2,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Family and friends directly,10,7,4,3,3,1,1,3,1,1,2,7,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unspecified social media,8,3,5,2,2,1,1,4,1,-,3,2,-,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Search engine (e.g. Google),8,6,2,2,2,2,1,-,2,1,6,1,1,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp,8,7,1,2,2,3,1,2,-,-,3,1,3,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Instagram,7,4,3,3,3,4,-,-,-,-,2,1,3,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - TV,6,4,2,1,1,2,-,-,1,1,2,2,1,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Official scientists,5,4,1,2,2,2,-,-,1,-,-,1,4,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,People in your local area/neighbourhood,4,2,2,1,1,1,1,1,1,-,2,1,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from Local health service website/ email/ text/ post,4,4,-,-,-,1,-,3,-,-,1,3,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp group(s),4,4,-,-,-,1,-,1,-,2,1,3,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,89,43,46,22,20,17,16,12,9,12,27,26,18,18,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",3,3,1,1,1,1,,-,-,1,1,2,-,,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Snapchat,3,2,1,2,2,-,-,1,-,-,2,-,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Podcasts,3,1,1,1,1,-,-,-,-,1,1,-,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",2,1,1,-,-,-,-,-,1,1,1,1,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,ITV,2,2,1,-,-,1,-,-,1,1,1,1,1,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Websites or apps that bring together news from different news providers,2,1,1,-,-,-,1,-,-,1,-,1,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Commercial Radio,2,-,2,-,-,1,-,-,-,1,-,2,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Celebrity and/or social media influencer,2,2,-,1,1,1,-,-,-,-,1,-,1,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from NHS website/ email/ text/ post,2,2,-,-,-,2,-,-,-,-,1,-,1,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),2,-,2,-,-,-,-,1,-,1,-,2,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Sky,2,2,-,-,-,1,-,-,1,-,1,-,1,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,89,43,46,22,20,17,16,12,9,12,27,26,18,18,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Radio,2,2,-,-,-,1,-,-,1,-,-,-,1,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),2,-,2,-,-,-,2,-,-,-,-,2,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from World Health Organisation (WHO) website/ email/ text/ post,2,1,1,1,1,-,-,-,1,-,-,1,1,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from UK Government website/ email/ text/ post,1,1,1,1,1,1,-,-,-,-,1,1,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Online/ app,1,1,-,-,-,1,,-,-,-,1,,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Email,1,1,-,-,-,1,-,-,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook messenger,1,1,-,-,-,-,1,-,-,-,-,-,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Other,5,3,3,2,2,-,1,-,2,-,2,1,-,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Broadcasters,7,4,3,1,1,2,,-,1,2,2,3,1,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Non-BBC broadcasters,2,2,1,-,-,1,-,-,1,1,1,1,1,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: BBC services,6,4,2,1,1,2,,-,1,1,2,2,1,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Newspapers (printed and online),3,-,3,-,-,-,2,1,-,1,-,3,-,-,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,89,43,46,22,20,17,16,12,9,12,27,26,18,18,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Officials,9,8,1,3,3,3,-,3,1,-,1,4,4,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Social Media,57,26,32,17,15,15,11,7,3,5,18,12,15,12,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Facebook (Facebook and Facebook Messenger),40,17,23,11,11,11,9,3,2,5,15,6,11,7,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),10,9,1,2,2,3,1,2,-,2,3,3,3,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Closed groups,4,4,-,-,-,1,1,1,-,2,1,3,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Other online news sources,7,4,3,1,1,1,1,-,1,3,3,3,-,1,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Family/friends/ local ppl,13,9,5,3,3,2,2,4,2,1,4,7,-,2,,,,,,,,,,,,,
2020-06-19,2020-06-21,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Traditional media,11,4,7,1,1,4,2,1,1,2,2,7,1,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unweighted base,106,49,57,17,14,24,17,19,9,20,37,30,16,23,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,113,53,60,21,17,28,17,16,10,21,37,34,18,23,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook,48,20,28,5,5,13,10,5,7,8,15,16,6,11,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Twitter,14,8,6,3,2,4,2,4,-,1,5,2,3,4,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Websites or apps that bring together news from different news providers,12,3,9,3,3,5,2,1,1,-,4,1,5,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - TV,10,9,1,1,1,1,1,1,2,4,2,4,-,3,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Family and friends directly,8,-,8,-,-,3,2,3,-,-,4,2,2,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Search engine (e.g. Google),8,7,1,2,2,2,1,-,-,3,1,4,2,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unspecified social media,7,3,4,4,3,1,-,,1,-,3,3,-,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,YouTube,7,6,1,2,2,1,2,1,1,-,1,3,1,2,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Online/ app,4,4,-,-,-,3,-,1,-,1,1,3,-,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Radio,4,3,1,-,-,-,-,1,2,1,-,3,-,2,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",3,3,1,1,1,-,-,1,-,1,2,-,-,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,People in your local area/neighbourhood,3,-,3,-,-,-,1,2,-,-,1,1,1,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,113,53,60,21,17,28,17,16,10,21,37,34,18,23,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Sky,3,2,1,-,-,1,1,-,-,1,1,1,-,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,ITV,3,1,2,1,1,-,-,1,-,1,2,-,-,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),3,3,-,2,2,-,-,-,-,1,1,-,2,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Broadsheets” such as The Times or Guardian ( online ),2,1,1,-,-,1,-,-,-,1,1,1,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from UK Government website/ email/ text/ post,2,2,-,2,2,-,1,-,-,-,-,-,2,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),2,-,2,-,-,-,-,,-,2,,2,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Broadsheets” such as The Times or Guardian,2,1,1,-,-,-,1,-,-,1,1,1,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Snapchat,2,2,-,2,2,-,-,-,-,-,-,-,2,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp group(s),2,2,-,2,2,-,-,-,-,-,-,2,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Channel 5,1,1,-,-,-,-,-,1,-,-,-,-,-,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Channel 4,1,1,-,-,-,-,-,1,-,-,-,-,-,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp,1,1,-,1,-,-,-,-,-,-,-,1,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,113,53,60,21,17,28,17,16,10,21,37,34,18,23,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Magazines,1,1,-,-,-,-,-,-,-,1,-,1,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Official scientists,1,1,-,-,-,-,-,-,-,1,1,-,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from Scotland Government website/ email/ text/ post,1,1,-,-,-,-,1,-,-,-,-,-,1,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),1,-,1,-,-,-,-,-,1,-,-,-,1,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Other,10,5,5,-,-,3,1,3,-,3,3,1,2,4,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Broadcasters,19,15,5,1,1,4,1,5,2,6,6,8,-,5,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Non-BBC broadcasters,7,4,2,1,1,1,1,2,-,2,2,1,-,3,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: BBC services,16,13,2,1,1,4,1,3,2,5,4,8,-,4,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Newspapers (printed and online),10,5,5,2,2,1,1,,1,5,3,4,2,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Officials,3,3,-,2,2,-,1,-,-,1,1,-,2,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Social Media,66,29,37,14,10,17,10,9,8,8,22,20,9,15,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Facebook (Facebook and Facebook Messenger),48,20,28,5,5,13,10,5,7,8,15,16,6,11,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),3,3,-,3,2,-,-,-,-,-,-,3,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,113,53,60,21,17,28,17,16,10,21,37,34,18,23,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Closed groups,2,2,-,2,2,-,-,-,-,-,-,2,-,-,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Other online news sources,15,6,10,4,4,5,2,2,1,1,7,1,5,2,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Family/friends/ local ppl,11,-,11,-,-,3,3,5,-,-,5,3,2,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Traditional media,28,18,10,3,3,5,2,6,2,10,9,11,2,5,,,,,,,,,,,,,
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unweighted base,142,74,68,21,19,28,26,18,22,27,53,43,12,34,12,4,11,10,8,12,6,12,22,20,21,4,120
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,141,78,63,24,22,31,21,17,22,26,51,42,15,32,10,4,11,10,8,10,7,14,23,21,19,3,120
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook,61,33,29,8,8,17,4,12,8,12,27,15,5,15,4,3,6,5,4,7,-,5,9,8,9,1,56
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Twitter,28,16,12,13,13,3,5,4,2,2,12,8,3,7,2,-,4,-,-,4,2,2,7,4,3,-,24
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Search engine (e.g. Google),16,11,5,3,3,4,1,-,5,2,9,4,-,3,2,-,4,1,-,1,2,1,,3,1,-,12
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Family and friends directly,15,10,5,2,2,6,2,3,,1,5,7,1,2,1,2,1,1,-,,-,1,3,3,1,2,12
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - TV,11,8,3,4,4,1,-,1,3,3,5,-,3,4,1,1,-,2,2,-,-,-,3,2,-,-,11
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Websites or apps that bring together news from different news providers,11,8,3,-,-,2,2,2,1,3,3,3,-,5,2,-,-,2,1,-,-,2,1,1,1,-,9
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Instagram,10,7,3,5,4,2,,-,1,1,3,4,-,3,,-,1,-,1,-,-,-,6,-,1,-,9
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp group(s),8,4,5,2,2,4,,-,2,-,4,5,-,-,3,-,1,-,-,-,-,-,5,-,-,-,6
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,YouTube,8,4,4,2,2,-,1,-,3,1,5,2,-,1,1,-,-,-,-,-,1,-,2,2,1,-,5
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Snapchat,7,1,6,6,6,1,-,-,-,-,3,4,-,-,-,-,2,-,-,-,-,-,3,1,-,-,7
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp,6,1,6,4,4,-,1,-,1,-,3,2,-,1,-,-,2,-,-,-,-,-,3,,1,-,6
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,141,78,63,24,22,31,21,17,22,26,51,42,15,32,10,4,11,10,8,10,7,14,23,21,19,3,120
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,People in your local area/neighbourhood,5,2,3,2,2,-,1,1,-,2,3,1,-,2,1,-,-,3,-,1,-,1,-,-,-,-,5
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook messenger,5,3,2,2,2,-,-,-,3,-,1,2,-,1,-,-,1,-,-,-,-,-,2,-,1,-,5
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),5,3,2,1,-,2,,-,2,-,3,1,-,-,,-,,-,-,-,-,1,1,2,-,-,4
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Sky,5,5,-,2,2,1,-,-,2,-,2,-,1,2,-,-,-,1,1,-,-,-,3,-,-,-,5
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Official scientists,4,-,4,-,-,-,2,-,2,1,2,2,-,1,-,-,-,-,-,-,-,-,1,4,-,-,4
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Commercial Radio,4,2,3,2,2,2,-,-,-,,1,-,2,2,-,-,-,-,2,,-,-,2,-,-,-,4
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from NHS website/ email/ text/ post,4,4,-,-,-,-,2,-,1,1,2,-,2,-,-,1,-,-,1,-,-,2,-,-,-,-,4
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unspecified social media,4,1,3,-,-,-,1,-,2,1,1,1,2,-,-,-,-,-,1,-,1,1,-,-,1,-,3
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from World Health Organisation (WHO) website/ email/ text/ post,4,4,-,2,2,1,-,-,1,-,1,1,2,-,-,-,-,-,3,-,-,-,1,-,-,-,4
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Red-top tabloids” such as The Sun or Mirror ( online ),4,3,1,-,-,1,1,2,-,-,1,1,-,2,-,-,1,1,1,-,-,-,-,-,-,1,3
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,141,78,63,24,22,31,21,17,22,26,51,42,15,32,10,4,11,10,8,10,7,14,23,21,19,3,120
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",4,3,1,-,-,2,-,-,1,,2,1,-,1,1,-,-,-,-,-,-,-,1,1,1,-,3
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from UK Government website/ email/ text/ post,4,3,1,-,-,-,2,-,1,1,2,-,2,-,-,-,-,-,1,-,-,2,-,-,1,-,4
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Radio,4,1,2,-,-,-,-,1,1,2,1,1,1,1,-,-,-,2,-,1,-,-,-,-,1,-,4
2020-10-09,2020-10-11,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,ITV,3,3,1,-,-,-,1,-,3,-,1,-,1,1,1,-,-,1,1,-,-,-,1,-,-,-,3
