start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Unweighted base,2115,1003.0,1112,261,228,325,342,367.0,332,488,584.0,640,359.0,532.0,186.0,88,220.0,166.0,174.0,162.0,105,182,296,296.0,177.0,63,1761.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Weighted base,2115,1034.0,1081,292,250,353,328,364.0,305,473,575.0,597,429.0,514.0,176.0,84,234.0,172.0,185.0,152.0,100,199,279,289.0,181.0,63,1775.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,NET: Top 2 box,1280,617.0,664,188,161,216,179,213.0,191,293,364.0,371,250.0,295.0,105.0,47,128.0,93.0,116.0,89.0,64,114,177,190.0,117.0,40,1070.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,5 - Very concerned,610,287.0,323,95,78,91,71,100.0,95,158,187.0,176,104.0,143.0,49.0,16,61.0,38.0,47.0,40.0,33,57,94,98.0,57.0,21,507.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,4,670,329.0,341,94,83,125,108,113.0,96,135,177.0,195,146.0,151.0,56.0,31,68.0,55.0,68.0,49.0,32,57,83,93.0,60.0,19,563.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,3,589,267.0,322,80,67,100,101,111.0,76,122,150.0,162,118.0,159.0,54.0,26,80.0,55.0,42.0,46.0,24,63,73,69.0,47.0,10,501.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,2,136,82.0,54,19,17,20,24,26.0,20,27,38.0,36,31.0,30.0,9.0,5,16.0,14.0,13.0,10.0,8,10,14,16.0,10.0,9,110.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,1 - Not at all concerned,110,68.0,42,5,5,18,24,14.0,17,32,24.0,27,30.0,29.0,9.0,6,9.0,11.0,14.0,7.0,4,12,15,14.0,7.0,3,94.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,NET: Bottom 2 box,246,150.0,95,24,22,38,48,40.0,37,59,62.0,63,61.0,60.0,18.0,12,25.0,25.0,27.0,17.0,12,22,30,30.0,17.0,13,204.0
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Mean,3.73,3.66,3.79,3.87,3.85,3.71,3.54,3.71,3.76,3.76,3.81,3.77,3.61,3.68,3.73,3.54,3.66,3.55,3.66,3.7,3.81,3.69,3.81,3.84,3.83,3.72,3.72
2021-01-15,2021-01-17,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Standard deviation Standard error,1.1,1.16,1.05,1,1.01,1.07,1.13,1.07,1.13,1.17,1.09,1.08,1.14,1.11,1.08,1.1,1.06,1.11,1.16,1.07,1.1,1.12,1.12,1.1,1.05,1.22,1.1
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Unweighted base,2100,1015.0,1085,267,236,294,323,383.0,336,497,613.0,633,319.0,535.0,176.0,86,203.0,160.0,183.0,166.0,113,193,307,302.0,145.0,66,1745.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Weighted base,2100,1027.0,1073,290,248,351,325,361.0,302,471,571.0,592,426.0,510.0,175.0,84,232.0,171.0,183.0,151.0,100,198,277,287.0,179.0,63,1762.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,NET: Top 2 box,1294,606.0,688,175,155,207,175,211.0,193,332,379.0,363,249.0,304.0,112.0,43,144.0,104.0,109.0,81.0,61,126,182,188.0,105.0,40,1081.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,5 - Very concerned,586,266.0,320,72,59,83,82,83.0,95,171,171.0,159,109.0,147.0,56.0,16,69.0,45.0,43.0,36.0,34,59,83,81.0,47.0,16,480.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,4,708,340.0,368,103,96,125,93,129.0,98,161,208.0,203,140.0,157.0,56.0,28,74.0,59.0,65.0,45.0,27,66,99,108.0,58.0,24,601.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,3,546,265.0,281,88,72,108,100,97.0,68,86,135.0,155,113.0,143.0,42.0,26,57.0,39.0,46.0,47.0,29,54,67,70.0,54.0,14,461.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,2,155,91.0,64,24,18,24,27,24.0,26,30,42.0,44,36.0,33.0,13.0,5,19.0,15.0,15.0,13.0,6,11,20,21.0,11.0,6,130.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,1 - Not at all concerned,105,65.0,40,3,3,12,23,28.0,16,23,16.0,30,29.0,31.0,8.0,9,13.0,12.0,14.0,10.0,4,7,8,8.0,9.0,3,90.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,NET: Bottom 2 box,260,155.0,104,27,21,35,51,53.0,41,53,58.0,74,65.0,63.0,21.0,14,32.0,28.0,29.0,22.0,10,18,28,28.0,20.0,9,220.0
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Mean,3.72,3.64,3.8,3.75,3.76,3.69,3.56,3.59,3.76,3.91,3.83,3.71,3.62,3.7,3.79,3.43,3.72,3.64,3.6,3.57,3.8,3.81,3.82,3.81,3.68,3.7,3.71
2021-02-12,2021-02-14,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Standard deviation Standard error,1.1,1.14,1.05,0.96,0.94,1.01,1.16,1.15,1.14,1.11,1.03,1.1,1.15,1.13,1.11,1.18,1.14,1.18,1.15,1.14,1.1,1.04,1.04,1.01,1.08,1.11,1.1
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Unweighted base,2120,1031.0,1089,252,219,339,351,389.0,311,478,605.0,573,429.0,513.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Weighted base,2120,1037.0,1083,292,251,354,328,365.0,305,475,577.0,598,430.0,515.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,NET: Top 2 box,1299,616.0,683,171,151,213,199,214.0,187,315,366.0,370,254.0,308.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,5 - Very concerned,545,242.0,303,67,58,92,77,83.0,96,130,142.0,147,114.0,142.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,4,754,373.0,380,104,93,121,121,132.0,90,185,224.0,223,140.0,167.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,3,582,288.0,294,95,75,100,97,99.0,86,106,149.0,162,121.0,150.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,2,139,77.0,62,18,16,24,18,30.0,15,33,36.0,38,31.0,33.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,1 - Not at all concerned,101,57.0,45,9,9,17,15,22.0,18,21,25.0,28,24.0,24.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,NET: Bottom 2 box,240,134.0,106,27,25,41,33,51.0,33,55,62.0,66,55.0,57.0,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Mean,3.71,3.64,3.77,3.69,3.7,3.7,3.7,3.61,3.76,3.78,3.73,3.71,3.67,3.72,,,,,,,,,,,,,
2020-08-07,2020-08-09,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Standard deviation Standard error,1.07,1.08,1.05,0.99,1,1.07,1.03,1.1,1.13,1.06,1.04,1.05,1.11,1.08,,,,,,,,,,,,,
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Unweighted base,2189,1062.0,1127,268,237,337,362,371.0,330,521,627.0,625,385.0,552.0,196.0,87,242.0,172.0,200.0,169.0,101,199,293,277.0,187.0,66,1826.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Weighted base,2189,1070.0,1119,302,261,365,339,376.0,315,491,595.0,617,444.0,532.0,183.0,87,242.0,178.0,191.0,157.0,104,206,289,299.0,187.0,66,1837.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,NET: Top 2 box,1358,645.0,714,184,161,236,187,222.0,201,329,397.0,399,266.0,297.0,105.0,62,142.0,107.0,116.0,99.0,68,124,184,198.0,114.0,40,1145.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,5 - Very concerned,599,284.0,315,79,70,102,83,96.0,87,151,177.0,178,107.0,137.0,44.0,28,60.0,49.0,39.0,49.0,25,48,98,86.0,53.0,19,510.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,4,760,361.0,399,105,91,134,104,126.0,113,178,220.0,221,159.0,160.0,61.0,34,82.0,57.0,77.0,50.0,43,76,86,112.0,61.0,21,634.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,3,561,271.0,290,84,70,97,104,104.0,71,102,141.0,144,115.0,161.0,57.0,16,69.0,47.0,52.0,43.0,24,53,70,68.0,49.0,13,467.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,2,143,76.0,66,23,20,13,27,24.0,23,33,28.0,34,36.0,44.0,14.0,2,21.0,19.0,11.0,9.0,2,14,18,16.0,11.0,6,120.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,1 - Not at all concerned,126,78.0,48,12,10,19,21,26.0,21,28,29.0,40,28.0,30.0,6.0,7,11.0,6.0,13.0,6.0,9,15,17,18.0,13.0,7,104.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,NET: Bottom 2 box,269,154.0,115,34,30,32,49,50.0,44,60,57.0,74,64.0,74.0,21.0,9,31.0,24.0,24.0,15.0,12,29,35,33.0,24.0,12,225.0
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Mean,3.71,3.65,3.77,3.72,3.74,3.78,3.59,3.64,3.71,3.8,3.82,3.75,3.63,3.62,3.67,3.84,3.66,3.71,3.62,3.81,3.7,3.63,3.79,3.78,3.69,3.62,3.72
2020-10-09,2020-10-11,to_what_extent_are_you_concerned_or_not_concerned_about_the_following_statements?_-_the_amount_of_false_or_misleading_information_that_others_in_society_may_be_getting_about_coronavirus,Standard deviation Standard error,1.11,1.16,1.06,1.05,1.06,1.06,1.13,1.13,1.15,1.12,1.06,1.12,1.12,1.12,1.03,1.15,1.08,1.08,1.08,1.06,1.14,1.13,1.15,1.1,1.15,1.27,1.11
