start_date,end_date,question,response,total,male,female,16-24,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Laptop,1518,757,761,231,449,447,301,321,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1115,539,577,122,317,301,245,252,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,TV set,925,471,454,146,270,247,202,205,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Desktop PC,766,445,321,95,235,194,162,176,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",503,257,246,83,158,128,125,92,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Games console,433,260,173,114,133,114,84,101,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),287,121,166,35,89,81,61,57,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",180,100,80,35,63,53,34,30,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Weighted base,2164,1058,1106,298,589,610,439,526,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),81,53,29,23,29,23,15,14,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Netbook,51,31,20,4,20,9,8,14,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Other device,15,11,4,-,3,5,3,3,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Unweighted base,2115,1003,1112,261,584,640,359,532,186,88,220,166,174,162,105,182,296,296,177,63,1761
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Weighted base,2115,1034,1081,292,575,597,429,514,176,84,234,172,185,152,100,199,279,289,181,63,1775
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2105,1028,1077,288,574,597,423,512,176,84,234,168,182,152,100,198,278,289,181,63,1764
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Smartphone,1705,829,876,267,472,498,350,385,146,68,191,133,146,121,84,148,230,241,150,50,1426
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Laptop,1379,689,690,233,394,417,263,305,110,65,153,112,118,89,67,126,195,197,112,35,1168
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1045,482,564,124,310,305,210,221,84,43,119,76,91,69,58,102,136,142,87,38,865
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,TV set,841,435,406,107,223,243,177,197,74,36,93,76,69,54,46,74,92,123,71,32,688
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Desktop PC,673,394,279,74,197,187,140,149,51,25,75,52,57,48,29,71,101,94,60,11,581
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",494,248,246,80,144,142,98,110,43,26,61,40,49,26,29,47,50,67,37,19,403
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Games console,389,244,145,90,95,115,95,84,33,25,53,22,39,25,23,25,57,43,35,10,324
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),211,92,120,29,66,82,31,33,14,12,18,25,19,17,11,26,24,17,18,10,176
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Weighted base,2115,1034,1081,292,575,597,429,514,176,84,234,172,185,152,100,199,279,289,181,63,1775
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",204,116,87,53,59,70,47,28,16,14,20,16,23,8,11,15,37,17,19,8,169
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),76,45,31,13,26,19,16,16,9,3,8,5,7,3,6,7,14,4,7,3,58
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Netbook,48,30,18,6,26,10,8,5,4,2,7,2,8,3,3,4,11,2,1,2,40
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Other device,19,13,6,1,6,3,6,5,3,1,1,-,3,-,-,1,4,1,4,1,15
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-01-15,2021-01-17,device_usage_to_connect_to_internet,Don't know,9,7,2,2,1,-,7,1,-,-,-,5,3,-,-,-,1,-,-,-,9
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Unweighted base,2100,1015,1085,267,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Weighted base,2100,1027,1073,290,571,592,426,510,175,84,232,171,183,151,100,198,277,287,179,63,1762
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2096,1024,1072,287,571,590,426,509,174,83,232,171,183,151,98,198,275,287,179,63,1760
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Smartphone,1774,867,907,277,497,513,360,403,147,75,208,132,157,128,81,156,245,239,150,55,1491
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Laptop,1468,727,741,238,448,431,295,294,130,52,163,103,134,106,66,136,204,194,130,50,1222
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1067,488,579,149,334,300,202,231,94,44,118,82,99,75,51,100,134,137,92,40,881
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,TV set,960,469,491,146,274,266,205,215,76,37,128,74,85,69,51,93,113,133,70,31,801
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Desktop PC,704,413,290,105,205,199,146,154,57,23,61,56,58,58,36,74,108,100,56,17,593
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",512,246,266,116,142,161,108,100,36,17,68,41,40,37,28,42,63,81,40,19,429
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Games console,433,247,187,120,113,119,104,97,31,15,64,33,47,25,18,28,66,63,27,16,368
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),231,96,135,33,74,71,51,35,25,7,27,15,20,14,13,23,23,43,15,6,187
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Weighted base,2100,1027,1073,290,571,592,426,510,175,84,232,171,183,151,100,198,277,287,179,63,1762
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",227,118,110,54,67,70,62,29,10,7,38,18,18,7,9,18,41,31,19,11,197
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),96,49,47,32,31,26,20,20,4,3,18,8,8,4,5,5,19,12,6,4,83
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Netbook,34,20,14,5,13,15,6,1,-,1,4,5,3,2,3,1,10,3,1,1,31
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Other device,19,14,4,-,4,5,3,7,3,-,-,3,1,1,1,5,1,2,2,-,16
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",2,1,1,-,-,-,1,1,-,1,-,-,-,-,1,-,-,-,-,-,1
2021-02-12,2021-02-14,device_usage_to_connect_to_internet,Don't know,2,2,1,2,-,2,-,-,1,-,-,-,-,-,-,-,2,-,-,-,2
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Unweighted base,2120,1031,1089,252,605,573,429,513,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Weighted base,2120,1037,1083,292,577,598,430,515,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2110,1032,1079,291,574,595,429,511,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Smartphone,1671,810,861,262,462,469,349,391,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Laptop,1324,662,661,213,389,383,269,283,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),985,460,525,111,261,285,216,223,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,TV set,854,404,450,115,214,244,191,205,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Desktop PC,699,403,296,75,222,183,141,153,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",401,195,207,67,129,110,89,74,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Games console,385,233,152,103,109,94,88,94,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),192,72,120,16,69,46,32,46,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",165,79,86,37,52,52,34,28,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Weighted base,2120,1037,1083,292,577,598,430,515,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),70,36,34,27,27,17,11,15,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Netbook,38,22,15,5,11,7,9,10,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Other device,12,5,7,3,5,2,4,1,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",2,-,2,-,-,-,-,2,,,,,,,,,,,,,
2020-08-07,2020-08-09,device_usage_to_connect_to_internet,Don't know,6,2,3,2,2,3,1,-,,,,,,,,,,,,,
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Unweighted base,2189,1062,1127,268,627,625,385,552,196,87,242,172,200,169,101,199,293,277,187,66,1826
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Weighted base,2189,1070,1119,302,595,617,444,532,183,87,242,178,191,157,104,206,289,299,187,66,1837
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2180,1065,1115,302,595,615,441,529,179,86,241,177,190,156,104,206,289,299,187,66,1831
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Smartphone,1844,902,942,283,506,520,381,437,149,75,199,151,158,136,91,168,249,241,165,61,1543
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Laptop,1512,763,749,249,418,443,297,354,119,56,169,121,127,107,77,142,217,204,134,39,1278
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1045,509,536,130,302,286,226,231,82,47,105,93,98,71,54,96,132,142,81,44,865
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,TV set,917,477,440,124,275,230,197,214,74,41,108,80,88,54,51,89,112,109,83,28,764
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Desktop PC,702,438,264,79,245,197,132,128,58,31,65,54,59,41,38,68,102,93,72,21,586
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",486,254,232,80,141,125,118,103,41,23,50,37,49,38,24,59,61,54,33,18,403
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Games console,413,264,149,121,111,109,98,95,22,15,47,37,47,21,30,44,58,38,40,13,348
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),262,118,144,32,98,72,36,55,15,7,27,31,27,18,7,28,30,29,31,12,227
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Weighted base,2189,1070,1119,302,595,617,444,532,183,87,242,178,191,157,104,206,289,299,187,66,1837
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",190,112,77,45,60,58,47,25,17,8,21,10,28,10,8,17,38,15,16,4,162
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),86,51,35,21,31,23,12,21,6,2,6,,13,8,5,10,15,9,9,2,73
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Netbook,48,36,13,10,18,9,13,8,2,4,1,-,9,1,3,6,16,3,3,-,44
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Other device,18,13,5,6,3,3,3,9,-,2,1,1,,1,2,1,1,8,-,-,16
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",,-,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-
2020-10-09,2020-10-11,device_usage_to_connect_to_internet,Don't know,5,2,2,-,,2,2,1,2,1,-,1,1,-,-,-,-,-,-,-,3
