table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,"A charity, voluntary organisation or trust",73,28,45,6,6,10,17,25,7,9,19,23,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,Self-employed (Private sector),117,70,47,7,7,24,22,32,20,11,35,44,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,None of the above/ I work in the Private sector,646,382,263,110,107,155,147,132,78,24,168,172,175,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,1230,644,586,126,125,298,280,287,183,56,347,364,295,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,1185,634,551,132,130,293,263,278,175,44*,317,364,299,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,NET: Public Sector,329,152,177,35,35,92,76,76,42,8,94,133,69,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,A nationalised industry/state corporation,20,14,6,3,3,6,5,1,5,-,7,1,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,Central government or civil service (including Courts service and Bank of England),21,15,6,3,3,3,5,6,5,-,10,5,6,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,"Local government or council (including fire services, police and local authority controlled schools/colleges)",124,62,62,10,10,45,29,23,14,3,31,62,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Do you work in any of the following occupations?,ONLINE Fieldwork: 15th to 17th May 2020,"A university, or other grant funded establishment (include opted-out schools)",30,10,21,2,2,8,7,9,2,2,14,11,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
