table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,Opinions from a person you know,67,35,32,10,8,23,15,9,5,5,21,19,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,Facts forwarded/ posted/ shared from a person you know,63,32,31,9,8,19,14,8,4,8,17,17,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",25,12,13,1,-,10,9,1,-,4,8,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from official sources such as NHS, Government etc",18,8,10,1,1,5,7,2,-,3,5,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",13,6,7,1,1,9,3,1,-,-,4,-,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,Facts forwarded/ posted/ shared from a person you don't know,12,6,6,3,1,2,4,1,1,1,5,5,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,Opinions from a person you don't know,10,5,5,-,-,2,5,2,1,1,5,3,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",6,5,1,-,-,1,3,2,-,-,4,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,I don't notice where the information is coming from,7,3,4,4,4,2,-,-,-,2,4,-,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,107,60,47,13,11,26,25,9,13,21,46,29,17,15,2,2,13,9,7,12,5,10,26,11,9,1,,27,52,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,99*,55*,44*,12**,10**,25**,24**,10**,12**,16**,41*,30**,15**,13**,2**,3**,12**,11**,6**,11**,4**,6**,22**,12**,7**,1**,,25**,48*,32*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Opinions from a person you know,60,30,30,6,4,14,17,8,6,9,25,15,11,10,1,3,9,9,5,3,3,6,12,5,4,-,,13,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you know,46,26,20,4,2,14,11,4,6,8,20,16,5,5,1,-,3,7,5,3,2,3,14,5,2,-,,11,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",27,18,9,3,2,4,7,5,4,4,9,8,7,2,2,-,7,3,1,4,-,1,6,2,2,-,,8,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 29,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from official sources such as NHS, Government etc",22,11,11,3,3,4,8,3,2,2,10,5,4,4,1,3,4,3,2,4,-,1,2,4,-,-,,6,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
