table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,2136,1106,1030,299,268,338,352,370,311,466,629,639,307,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,2136,1045,1091,295,268,357,331,367,308,479,581,602,434,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,No children aged 18 or under,1582,778,804,265,240,202,131,233,276,476,451,474,279,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,NET: Yes,544,260,284,28,26,148,198,134,32,3,126,125,152,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,NET: Any 5-18,446,212,234,14,12,97,171,130,31,3,107,106,115,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,NET: Any 11-18,295,140,155,9,6,38,101,114,30,3,73,73,71,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,Yes - children aged under 5 years old,201,88,113,20,20,98,75,7,1,-,38,37,72,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,Yes - children aged 5 to 10 years old,244,111,133,8,7,78,113,41,5,-,54,59,65,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,Yes - children aged 11 to 15 years old,233,106,127,5,5,36,87,91,14,1,57,59,52,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 17th to 19th April 2020,Yes - children aged 16 to 18 years old,117,67,49,4,2,3,37,52,18,2,26,26,35,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
