table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,2150,1051,1099,297,260,359,333,370,310,481,585,606,436,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,NET: At least once a day,2025,997,1028,271,237,332,307,350,295,469,565,575,402,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,20 times or more a day,171,99,72,22,20,26,32,29,27,36,56,37,30,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,10-19 times a day,261,161,101,41,36,39,46,41,36,58,82,69,55,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,5-9 times a day,544,285,258,79,66,98,62,94,82,130,158,162,117,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,2-4 times a day,749,320,428,87,78,111,113,133,112,193,191,238,134,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,About once a day,300,132,168,44,36,59,53,53,38,53,77,68,66,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,A few times a week,67,28,39,19,17,16,11,11,5,5,13,21,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,Less than a few times a week,25,9,16,4,4,6,6,4,1,5,4,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,Never - not following the coronavirus outbreak,34,18,16,2,2,5,10,5,9,3,3,5,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,2101,1040,1061,258,227,336,346,377,310,474,646,571,407,477,179,82,217,160,173,169,103,204,295,299,158,62,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,2101,1027,1074,290,251,351,326,361,303,471,572,592,426,511,175,84*,232,171,183,151,100*,198,277,287,179,63*,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,NET: At least once a day,1883,932,951,247,212,313,295,316,267,445,531,531,378,443,149,77,211,152,166,139,90,177,243,258,163,58,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,20 times or more a day,130,74,57,25,25,39,25,15,10,16,37,38,23,32,9,5,22,11,17,10,2,10,24,11,9,-,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,10-19 times a day,197,99,97,24,20,33,36,38,33,32,51,55,44,47,15,15,27,8,15,15,11,16,23,27,19,6,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,5-9 times a day,446,222,224,65,53,82,80,65,59,95,139,119,103,85,38,15,53,49,35,34,16,34,56,64,40,13,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,2-4 times a day,752,388,364,88,77,100,105,129,120,210,213,211,144,184,57,22,78,64,67,52,33,82,92,109,69,28,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,About once a day,358,149,209,46,36,59,48,68,45,92,91,108,64,95,30,21,30,20,32,29,29,36,49,48,26,10,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,A few times a week,126,53,73,34,31,20,17,20,25,9,28,45,21,33,11,5,9,12,12,5,5,11,26,18,10,2,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,Less than a few times a week,51,27,24,6,5,11,11,16,3,6,9,12,16,15,4,-,9,4,5,4,2,5,4,10,2,2,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 6th to 8th November 2020,Never - not following the coronavirus outbreak,41,15,25,3,3,6,3,10,8,10,5,5,12,19,11,1,3,3,1,3,3,5,4,1,5,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,2115,1047,1068,276,241,347,333,342,330,487,606,589,382,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,2115,1034,1081,292,250,353,328,364,305,474,575,596,429,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,NET: At least once a day,1878,935,943,236,211,309,289,313,285,447,522,547,373,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,20 times or more a day,105,61,44,19,19,29,17,13,18,10,28,30,21,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,10-19 times a day,195,113,82,30,27,42,39,27,20,37,47,68,32,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,5-9 times a day,386,216,170,54,48,65,57,60,59,91,118,95,99,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,2-4 times a day,783,382,402,100,88,100,107,134,127,216,231,233,127,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,About once a day,409,163,246,33,30,73,70,79,62,94,98,122,94,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,A few times a week,146,55,91,37,27,32,19,31,12,15,36,34,34,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,Less than a few times a week,60,30,31,12,7,11,13,11,1,12,13,9,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 15th June 2020,Never - not following the coronavirus outbreak,30,14,16,8,6,1,7,9,6,-,4,7,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,2135,1020,1115,251,219,361,336,354,336,497,627,605,372,531,193,78,207,169,190,165,119,192,303,268,189,62,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,2135,1044,1091,295,254,356,331,367,307,479,581,602,433,519,178,85*,236,174,186,153,101*,201,282,292,182,64*,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,NET: At least once a day,1722,893,830,206,178,261,252,308,268,428,496,470,358,398,149,67,193,136,147,125,80,165,232,234,145,49,1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,20 times or more a day,91,60,30,18,16,26,17,15,6,10,25,23,19,23,8,2,2,9,16,6,1,9,27,7,2,2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,10-19 times a day,129,90,38,26,25,28,23,19,15,18,34,38,26,31,11,2,13,7,9,8,4,13,33,17,8,3,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,5-9 times a day,298,162,137,42,33,49,46,45,49,69,104,74,56,64,21,17,43,22,31,14,17,26,40,37,21,8,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,2-4 times a day,706,351,355,68,57,81,89,141,122,205,219,193,138,155,60,23,93,51,49,57,32,71,88,101,63,18,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,About once a day,499,229,269,53,47,78,76,88,77,127,114,141,118,125,49,24,42,47,42,40,26,46,43,72,50,19,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,A few times a week,213,80,133,60,53,45,33,29,20,26,46,78,39,50,13,10,17,21,23,18,14,15,31,28,17,7,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,Less than a few times a week,134,46,88,15,13,30,35,22,13,20,24,35,24,52,14,8,14,12,12,7,6,16,12,15,15,4,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th June 2021,Never - not following the coronavirus outbreak,65,25,40,14,10,19,12,8,6,6,15,18,13,19,3,-,12,5,5,4,1,5,6,14,5,4,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,2232,1087,1145,,,,,,,,802,620,311,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,391,367,392,373,499,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,2232,1089,1143,,,,,,,,609,627,453,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,386,357,395,330,516,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,NET: At least once a day,2200,1074,1125,,,,,,,,606,623,445,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,377,348,389,326,515,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,20 times or more a day,527,256,271,,,,,,,,144,141,112,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,108,97,94,71,102,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,10-19 times a day,480,239,241,,,,,,,,151,135,71,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,86,69,91,56,118,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,5-9 times a day,630,313,316,,,,,,,,181,175,134,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,98,95,107,103,162,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,2-4 times a day,487,233,254,,,,,,,,116,155,107,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,75,78,86,75,118,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,About once a day,76,33,43,,,,,,,,15,17,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,10,12,21,15,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,A few times a week,18,9,10,,,,,,,,2,2,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,6,3,-,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,Less than a few times a week,6,2,4,,,,,,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,2,-,1,1,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 27th to 29th March 2020,Never - not following the coronavirus outbreak,8,4,4,,,,,,,,-,-,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,-,1,-,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,2107,1075,1032,272,241,366,329,356,313,471,582,631,352,542,184,89,205,178,201,148,101,206,293,278,153,71,1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,907,741
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,2107,1030,1077,291,252,352,327,362,303,472,573,594,428,512,176,84*,233,172,184,151,100*,198,278,288,180,63*,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55*,906,757
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,NET: At least once a day,1820,902,918,239,208,294,274,305,264,445,508,516,366,429,156,68,196,155,160,125,80,164,242,253,163,59,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,781,659
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,20 times or more a day,104,62,42,16,16,16,22,22,14,14,24,21,18,41,13,3,9,12,10,9,-,4,22,14,6,2,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,31,47
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,10-19 times a day,185,95,90,22,22,49,30,34,22,28,60,50,38,37,13,7,28,10,21,10,10,15,29,22,19,1,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,83,65
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,5-9 times a day,378,210,168,51,41,71,49,51,58,97,130,101,67,81,26,15,40,37,30,26,16,28,62,45,33,19,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,165,137
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,2-4 times a day,717,340,377,84,76,99,93,125,109,208,189,206,164,157,60,27,74,63,63,57,26,76,82,104,64,21,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,327,253
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,About once a day,436,195,241,66,53,59,80,72,61,99,106,138,79,113,44,16,45,33,34,23,29,41,47,68,41,16,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,175,158
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,A few times a week,178,82,96,31,26,30,34,36,26,22,47,46,42,43,10,13,18,10,12,16,13,23,24,23,13,2,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,84,60
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,Less than a few times a week,75,27,48,14,11,16,11,20,10,4,8,25,16,26,9,1,13,6,7,6,2,5,10,10,3,2,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,34,21
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 4th to 6th December 2020,Never - not following the coronavirus outbreak,34,19,15,7,7,12,8,3,4,2,10,7,4,14,1,2,6,1,6,4,5,5,2,3,*,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,7,16
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,2164,1113,1051,292,261,355,355,316,338,508,642,610,367,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,2164,1058,1106,298,264,361,335,372,312,485,589,610,439,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,NET: At least once a day,1904,954,951,241,217,302,292,324,285,461,535,533,385,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,20 times or more a day,108,70,38,16,14,35,20,16,11,10,32,25,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,10-19 times a day,162,95,66,27,25,23,40,26,19,27,45,56,32,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,5-9 times a day,426,227,199,58,50,62,57,66,74,110,121,121,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,2-4 times a day,767,371,397,82,79,108,113,116,122,226,230,216,146,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,About once a day,441,191,251,58,50,75,62,100,59,88,107,115,88,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,A few times a week,159,71,89,33,26,35,30,30,15,16,33,40,42,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,Less than a few times a week,77,24,52,18,14,22,6,15,11,5,18,30,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 19th to 21st June 2020,Never - not following the coronavirus outbreak,24,9,14,6,6,3,7,3,1,3,2,7,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,2115,1003,1112,261,228,325,342,367,332,488,584,640,359,532,186,88,220,166,174,162,105,182,296,296,177,63,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,NET: At least once a day,1888,935,953,260,226,300,283,319,278,447,533,537,371,446,154,81,205,153,160,138,89,176,253,260,164,56,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,20 times or more a day,165,95,70,31,31,31,40,30,15,19,54,45,39,27,19,10,14,9,16,15,7,6,32,21,15,1,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 15th to 17th January 2021,10-19 times a day,207,111,96,38,38,39,39,32,30,29,64,59,40,43,12,6,29,15,25,14,7,10,41,29,13,5,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
