table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 7th to 10th May 2020,4,22,12,10,4,4,3,9,2,3,2,9,2,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 7th to 10th May 2020,3,29,21,8,2,2,6,7,3,7,5,12,9,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 7th to 10th May 2020,2,5,3,2,-,-,-,3,-,-,2,1,1,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 7th to 10th May 2020,1 - Do not trust at all,1,1,-,-,-,-,-,-,1,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 7th to 10th May 2020,NET: Do not trust,7,5,2,-,-,-,3,-,1,2,1,1,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 7th to 10th May 2020,Mean,3.54,3.5,3.63,3.64,3.64,3.63,3.67,4.02,3.12,3.19,3.52,3.51,3.29,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 7th to 10th May 2020,Standard deviation Standard error,0.93,0.98,0.86,0.53,0.53,0.79,0.99,0.95,1.02,0.91,0.75,0.93,1.19,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,44,24,20,6,6,9,4,6,12,7,14,12,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,46*,27**,19**,6**,6**,11**,5**,5**,11**,7**,13**,13**,10**,10**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,NET: Trust,30,19,11,4,4,10,2,3,7,3,9,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,5 - Trust completely,5,2,3,1,1,1,1,-,2,1,3,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,4,24,17,8,3,3,10,1,3,5,2,6,7,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,3,12,6,7,1,1,1,1,2,3,4,4,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,2,4,2,1,1,1,-,1,-,1,-,-,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,NET: Do not trust,4,2,1,1,1,-,1,-,1,-,-,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,Mean,3.69,3.69,3.7,3.7,3.7,3.96,3.34,3.63,3.67,3.56,3.93,3.71,3.76,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 67,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 24th to 26th April 2020,Standard deviation Standard error,0.79,0.75,0.85,1.06,1.06,0.43,1.14,0.53,0.96,0.75,0.76,0.62,0.88,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,70,41,29,10,9,14,19,9,9,9,21,20,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,74*,44*,30**,16**,14**,14**,17**,8**,9**,10**,18**,24**,19**,12**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,47,30,17,11,11,8,7,7,8,6,11,17,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,6,4,2,-,-,2,1,1,2,-,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,4,41,26,15,11,11,6,6,6,6,6,9,15,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,3,25,13,12,5,3,3,10,1,1,4,8,7,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,2,2,1,1,-,-,2,-,-,-,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,2,1,1,-,-,2,-,-,-,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.69,3.76,3.6,3.7,3.8,3.67,3.45,3.99,4.06,3.59,3.67,3.78,3.59,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.65,0.65,0.66,0.47,0.42,0.95,0.61,0.52,0.6,0.52,0.64,0.58,0.76,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,61,31,30,10,10,11,12,13,10,5,29,9,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,68*,37**,31**,13**,13**,13**,15**,15**,9**,4**,26**,9**,23**,11**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,38,19,19,8,8,7,11,6,4,2,13,6,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,11,5,6,-,-,2,3,3,2,1,4,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,4,28,14,13,8,8,5,8,3,2,1,9,5,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,3,27,16,10,4,4,6,3,8,5,1,10,3,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,2,2,1,2,-,-,-,1,1,-,1,2,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,1,1,-,-,-,-,1,-,-,-,1,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,3,1,2,-,-,-,1,1,-,1,3,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,Mean,3.66,3.58,3.74,3.67,3.67,3.64,3.82,3.53,3.63,3.57,3.54,3.76,3.73,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,0.83,0.83,0.84,0.49,0.49,0.71,1.05,0.94,0.81,1.18,0.97,0.7,0.83,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,69,45,24,8,8,19,15,10,5,12,22,16,9,22,1,1,6,8,3,6,4,9,10,13,4,4,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,74*,47*,27**,10**,10**,19**,16**,9**,5**,14**,22**,17**,9**,26**,***,1**,6**,11**,3**,7**,3**,10**,12**,12**,4**,4**,66*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,33,19,13,2,2,9,6,6,3,6,11,5,3,14,*,1,2,6,1,2,1,5,3,6,2,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,5 - Trust completely,9,3,6,-,-,4,2,2,-,1,3,1,1,4,-,1,2,2,-,1,-,2,-,-,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,4,24,16,8,2,2,4,5,5,3,5,8,4,2,9,*,-,-,4,1,1,1,3,3,6,1,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,3,35,24,11,7,7,10,6,3,3,6,9,12,5,10,-,-,3,4,2,5,3,4,7,6,1,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,2,5,3,2,1,1,-,3,-,-,1,1,-,1,3,-,-,1,1,-,-,-,1,1,-,1,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,5,3,2,1,1,-,3,-,-,1,1,-,1,3,-,-,1,1,-,-,-,1,1,-,1,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.5,3.41,3.64,3.14,3.14,3.71,3.31,3.84,3.52,3.44,3.57,3.37,3.34,3.57,4,5,3.53,3.54,3.37,3.44,3.19,3.59,3.15,3.53,3.43,4,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,0.81,0.73,0.92,0.52,0.52,0.85,0.96,0.72,0.56,0.8,0.8,0.62,0.9,0.91,-,-,1.22,0.92,0.58,0.75,0.47,0.88,0.63,0.52,1.22,0.8,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,67,41,26,9,9,10,18,12,6,12,26,18,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,67*,45*,22**,9**,9**,10**,22**,11**,6**,11**,24**,19**,17**,7**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,38,24,14,6,6,4,12,7,2,7,14,9,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,11,8,3,1,1,4,1,4,*,-,8,*,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,4,27,16,11,5,5,-,12,2,1,7,6,8,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,3,21,15,6,2,2,5,5,4,4,1,9,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,2,8,5,2,-,-,1,4,-,-,2,1,7,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,1,1,-,-,-,-,-,-,-,1,1,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,8,6,2,-,-,1,4,-,-,3,2,7,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,Mean,3.58,3.55,3.63,3.89,3.89,3.65,3.4,4.02,3.36,3.29,3.8,3.13,3.81,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.93,0.97,0.86,0.68,0.68,1.17,0.85,0.93,0.7,1.07,1.05,0.98,0.67,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,73,42,31,,,,,,,,34,19,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,16,24,10,8,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,73*,40*,33**,,,,,,,,26*,22**,14**,11**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7**,8**,17**,24**,8**,8**,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,NET: Trust,36,21,16,,,,,,,,13,12,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,7,15,4,2,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,5 - Trust completely,12,3,9,,,,,,,,5,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,-,2,2,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,4,25,18,7,,,,,,,,9,11,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,15,2,-,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,3,34,18,16,,,,,,,,10,10,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,9,10,3,4,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,2,3,2,1,,,,,,,,2,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,1,-,1,1,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,1 - Do not trust at all,-,-,-,,,,,,,,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,,,
Table 61,"Q5. Trust in the sources for information/news about Coronavirus used in last week: Smart speaker (e.g. Amazon Echo, Google Home)",ONLINE Fieldwork: 27th to 29th March 2020,NET: Do not trust,3,2,1,,,,,,,,2,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,1,-,1,1,,,
