table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,Standard deviation Standard error,0.88,0.94,0.81,0.82,0.82,0.91,0.83,0.87,0.92,0.9,0.81,0.84,0.97,0.92,0.83,0.82,0.96,0.85,0.86,1.03,0.79,0.73,0.78,0.99,0.8,1.05,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,1378,663,715,158,133,117,179,266,253,405,459,413,203,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,1357,660,697,175,146,133,179,253,234,383,392,396,262,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,982,453,529,146,122,96,131,186,159,263,285,282,195,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,361,176,184,72,56,35,51,68,51,84,106,88,92,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,4,621,276,345,75,66,61,80,118,108,180,179,194,103,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,3,259,126,133,27,23,32,31,44,52,73,76,83,37,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,2,79,53,26,1,1,3,15,17,16,28,19,22,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,36,28,9,-,-,2,3,6,7,19,11,9,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,116,81,35,1,1,5,17,23,23,47,30,31,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,Mean,3.88,3.79,3.96,4.24,4.21,3.94,3.9,3.89,3.77,3.73,3.89,3.83,3.95,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 26,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,0.96,1.06,0.85,0.73,0.73,0.85,0.96,0.96,0.96,1.04,0.95,0.92,1.07,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,1168,618,550,100,85,149,151,213,205,350,392,308,225,243,79,39,136,91,98,86,63,112,167,157,98,42,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,1159,601,558,105*,87*,159,145,203,198,349,348,323,238,249,75*,36*,143,97*,106*,77*,58*,106*,153,153,111*,43*,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,838,416,422,89,71,110,112,146,132,249,257,237,164,179,55,18,106,77,76,57,42,76,116,108,77,30,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
