table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,0.85,0.87,0.82,0.85,0.83,0.71,0.88,0.81,0.86,0.94,0.86,0.86,0.77,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,349,202,147,31,26,47,60,71,65,75,94,91,86,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,344,205,139,38**,31**,50*,62*,63*,59*,73*,93*,91*,81*,78*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,225,123,101,27,22,34,40,38,34,52,59,59,55,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,73,45,28,11,11,10,17,13,7,15,14,23,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,4,152,78,73,16,11,25,23,25,27,37,45,37,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,3,91,58,33,11,10,12,17,16,17,18,29,26,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,2,18,14,4,-,-,4,2,6,5,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,10,10,-,-,-,-,3,2,4,2,1,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,29,24,4,-,-,4,5,8,8,4,5,6,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,Mean,3.75,3.65,3.9,3.99,4.03,3.81,3.78,3.67,3.49,3.84,3.73,3.81,3.7,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,0.95,1.05,0.75,0.77,0.82,0.84,1.06,1.01,1.02,0.86,0.82,0.93,0.99,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,418,229,189,37,35,60,82,85,62,92,123,103,94,98,38,26,54,25,35,30,25,32,65,49,28,11,,69,194,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,418,231,187,41*,40*,62*,80*,100*,56*,80*,117,117*,93*,92*,36*,27**,49*,32**,36**,29**,27**,26**,60*,57*,32**,10**,,72*,186,48*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,281,153,128,33,32,40,59,61,35,54,81,71,69,60,21,16,35,18,27,17,19,15,39,43,25,7,,43,125,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,87,46,40,15,15,12,21,19,11,9,22,18,24,23,2,6,10,8,9,8,5,8,12,12,7,1,,9,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 106,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 22nd to 24th May 2020,4,195,107,88,17,17,28,38,42,24,45,59,53,45,37,19,10,24,10,18,8,15,8,27,31,18,6,,34,84,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
