table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,17,14,12,19,17,13,52,51,45,34,112,41,122,130,135,139,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,5,3,2,3,4,4,6,4,11,3,13,13,15,15,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,4,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,12,13,6,17,15,10,48,47,39,30,101,38,109,117,120,124,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,3,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13,8,14,31,7,4,74,61,61,33,152,42,157,171,172,179,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,2,3,3,1,18,13,11,10,25,10,30,30,32,32,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,1,1,3,-,1,4,9,7,3,6,4,10,10,10,10,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,3,3,6,3,1,21,22,18,13,31,14,39,40,41,42,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,3.38,3.43,3.47,3.23,3.62,3.77,3.21,3.18,3.2,3.27,3.29,3.27,3.27,3.27,3.29,3.29,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,1.06,0.88,0.97,0.84,0.78,0.97,0.79,0.9,0.89,0.9,0.76,0.84,0.8,0.79,0.8,0.79,-,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,375,204,171,63,54,71,69,67,54,51,105,104,80,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
