table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 249,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,773,675,441,1670,476,1859,1950,2000,2070,-,,,,,,,,,
Table 249,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,767,680,435,1658,476,1860,1957,2004,2070,-**,,,,,,,,,
Table 249,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 22nd to 24th May 2020,"Talked to family, friends and colleagues in person or by phone",1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,135,109,103,208,96,76,550,581,473,298,1248,354,1347,1409,1444,1481,-,,,,,,,,,
Table 249,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 22nd to 24th May 2020,"Writing on closed messenger groups, such as WhatsApp, Teams, Zoom etc",369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,43,44,32,69,30,27,184,152,131,74,302,107,338,351,360,369,-,,,,,,,,,
Table 249,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 22nd to 24th May 2020,"Talking by video via closed messenger groups, such as WhatsApp, Teams, Zoom etc",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,44,29,58,37,34,153,126,121,77,290,91,314,324,333,344,-,,,,,,,,,
Table 249,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Via social media posts,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,35,35,37,62,25,23,154,126,90,68,245,85,275,280,287,295,-,,,,,,,,,
Table 249,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Other,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,5,1,3,10,6,5,-,20,7,20,22,22,22,-,,,,,,,,,
Table 249,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 22nd to 24th May 2020,I have not shared any information/news about Coronavirus,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,20,18,16,39,14,15,102,145,166,103,310,85,401,439,443,465,-,,,,,,,,,
Table 68,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,2110,1060,1050,273,242,342,292,362,333,508,514,603,457,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2110,1033,1077,292,258,349,326,362,305,475,576,595,429,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 3rd to 5th April 2020,"Talked to family, friends and colleagues in person or by phone",1648,763,885,228,200,256,256,279,241,388,461,460,344,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 3rd to 5th April 2020,"Writing on closed messenger groups, such as WhatsApp, Teams, Zoom etc",577,262,315,109,100,151,118,74,44,81,196,172,100,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 3rd to 5th April 2020,"Talking by video via closed messenger groups, such as WhatsApp, Teams, Zoom etc",422,201,221,89,81,97,69,52,42,74,138,121,84,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 3rd to 5th April 2020,Via social media posts,416,188,228,61,49,71,68,89,52,74,117,105,92,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 3rd to 5th April 2020,Other,25,10,15,2,2,-,-,3,7,13,6,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 3rd to 5th April 2020,I have not shared any information/news about Coronavirus,311,185,127,39,36,54,40,56,50,72,70,93,60,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,2104,1035,1069,270,239,367,297,342,328,500,691,590,360,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,2101,1028,1073,289,250,350,323,359,303,477,576,595,426,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 7th to 10th May 2020,"Talked to family, friends and colleagues in person or by phone",1469,691,779,184,161,224,234,252,211,365,422,443,286,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 7th to 10th May 2020,"Writing on closed messenger groups, such as WhatsApp, Teams, Zoom etc",441,201,240,97,81,126,88,55,31,43,159,124,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 7th to 10th May 2020,"Talking by video via closed messenger groups, such as WhatsApp, Teams, Zoom etc",371,183,188,70,64,84,66,40,42,69,136,118,57,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 7th to 10th May 2020,Via social media posts,297,157,140,31,28,54,59,54,41,57,86,69,49,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 7th to 10th May 2020,Other,26,15,12,1,1,3,1,4,3,14,9,7,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 7th to 10th May 2020,I have not shared any information/news about Coronavirus,468,245,222,72,62,89,66,87,70,84,104,121,111,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,2077,1029,1048,263,232,326,322,342,325,499,542,614,387,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,2077,1018,1059,286,251,347,321,353,302,468,571,587,420,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 24th to 26th April 2020,"Talked to family, friends and colleagues in person or by phone",1429,648,781,190,165,222,210,236,228,343,413,411,295,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 24th to 26th April 2020,"Writing on closed messenger groups, such as WhatsApp, Teams, Zoom etc",360,152,207,90,82,90,59,33,47,40,124,105,72,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 24th to 26th April 2020,"Talking by video via closed messenger groups, such as WhatsApp, Teams, Zoom etc",343,157,185,72,63,75,42,50,52,51,113,109,56,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 24th to 26th April 2020,Via social media posts,299,153,146,45,40,55,61,41,49,49,72,92,52,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 24th to 26th April 2020,Other,24,13,11,1,1,-,-,3,9,11,8,6,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 24th to 26th April 2020,I have not shared any information/news about Coronavirus,509,287,223,64,57,96,85,100,58,107,124,137,95,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,2071,1051,1020,257,227,356,311,323,336,488,600,569,391,511,178,75,211,155,180,144,127,201,288,272,166,74,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2072,1018,1054,286,252,348,318,353,301,467,565,588,422,498,170,82*,231,166,179,145,99,197,278,286,177,62*,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,"Talked to family, friends and colleagues in person or by phone",1366,663,703,188,165,206,217,225,199,332,395,390,277,305,112,43,157,112,118,89,70,136,185,184,123,37,1148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,"Writing on closed messenger groups, such as WhatsApp, Teams, Zoom etc",324,183,141,80,76,86,69,39,25,24,119,101,61,43,37,11,34,24,26,24,13,23,65,37,23,7,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,"Talking by video via closed messenger groups, such as WhatsApp, Teams, Zoom etc",225,139,86,51,48,53,47,26,16,32,80,73,40,32,16,11,22,13,18,21,9,16,43,35,18,3,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,Via social media posts,221,145,76,45,40,42,44,45,22,23,69,46,52,54,20,11,33,18,16,11,11,21,43,24,11,3,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,"Sharing a video or website link on closed messenger groups, such as WhatsApp, Teams, Zoom etc",129,85,44,33,32,39,29,11,6,11,40,36,32,21,6,4,13,11,11,10,1,9,36,17,10,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,Other,11,4,7,-,-,1,1,2,2,6,5,2,-,4,1,-,-,-,-,-,1,1,4,2,4,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 11th April 2021,I have not shared any information/news about Coronavirus,557,266,292,50,42,107,69,114,90,126,116,154,119,169,47,35,58,44,49,38,23,52,66,83,42,21,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,2095,1001,1094,219,187,334,383,409,312,438,610,604,420,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2096,1026,1071,290,249,348,320,362,304,473,573,593,428,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 7th June 2020,"Talked to family, friends and colleagues in person or by phone",1535,716,819,205,179,231,228,275,232,365,454,433,318,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 7th June 2020,"Writing on closed messenger groups, such as WhatsApp, Teams, Zoom etc",380,177,203,90,82,100,61,52,36,40,123,114,75,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 7th June 2020,"Talking by video via closed messenger groups, such as WhatsApp, Teams, Zoom etc",317,164,152,61,53,76,51,43,34,51,109,106,55,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 7th June 2020,Via social media posts,302,166,135,55,47,49,57,58,40,43,79,85,54,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 7th June 2020,Other,18,10,8,-,-,-,2,1,4,12,6,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 5th to 7th June 2020,I have not shared any information/news about Coronavirus,448,246,202,60,48,90,73,71,61,92,93,125,88,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,2105,1005,1100,261,231,323,320,362,338,501,604,562,433,506,183,81,205,157,195,154,101,207,280,283,180,79,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2104,1026,1078,293,257,349,322,361,303,478,577,595,426,506,177,84*,234,174,182,149,98*,200,277,284,180,64*,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,"Talked to family, friends and colleagues in person or by phone",1415,675,741,184,163,225,205,241,219,341,422,383,311,299,118,54,163,108,128,93,66,131,178,200,131,45,1186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,"Writing on closed messenger groups, such as WhatsApp, Teams, Zoom etc",312,130,183,69,62,91,54,47,35,17,109,89,65,49,25,10,38,31,28,17,10,22,55,51,18,7,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,"Talking by video via closed messenger groups, such as WhatsApp, Teams, Zoom etc",244,112,132,59,56,80,30,25,22,28,86,76,49,33,24,8,17,15,33,16,7,11,42,50,18,4,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,Via social media posts,229,116,113,47,43,61,30,33,34,23,64,60,51,55,25,5,25,12,30,19,9,21,32,34,14,2,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,"Sharing a video or website link on closed messenger groups, such as WhatsApp, Teams, Zoom etc",124,65,59,26,22,43,21,13,13,8,47,23,26,27,7,5,16,11,12,7,1,3,32,17,11,1,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,Other,11,7,5,-,-,-,2,1,5,4,5,5,1,1,-,-,-,-,2,1,2,1,2,3,1,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 99,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 12th to 14th March 2021,I have not shared any information/news about Coronavirus,566,275,290,77,63,87,93,105,77,126,121,174,96,174,50,21,62,48,40,47,25,62,78,69,43,19,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,2121,1026,1095,265,233,315,327,388,321,505,677,622,328,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,2116,1034,1082,294,257,354,323,365,301,479,582,602,424,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 1st to 3rd May 2020,"Talked to family, friends and colleagues in person or by phone",1539,713,826,208,188,243,238,272,220,358,437,433,314,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 1st to 3rd May 2020,"Writing on closed messenger groups, such as WhatsApp, Teams, Zoom etc",446,203,242,85,79,111,86,68,37,59,161,116,104,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q7. Ways of sharing information/news in last week,ONLINE Fieldwork: 1st to 3rd May 2020,"Talking by video via closed messenger groups, such as WhatsApp, Teams, Zoom etc",432,229,203,73,65,82,73,74,51,79,163,127,73,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
