table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 17th to 19th April 2020,Mean,4.08,4,4.17,4.32,4.35,3.83,4.2,3.92,4.16,4.06,4.02,4.21,4.13,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.89,0.97,0.77,0.72,0.71,1.04,0.82,1.12,0.82,0.81,0.93,0.75,0.94,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,459,278,181,36,33,63,56,80,94,130,168,126,92,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,468,279,189,45*,42**,68*,56*,79*,90*,130,157,134,96*,80*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,336,193,143,34,31,45,44,57,60,96,115,96,73,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,126,69,57,16,16,14,20,14,25,38,46,28,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,4,210,124,86,18,16,31,25,43,34,58,68,68,43,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,3,108,71,37,11,10,20,12,19,24,22,33,30,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,2,19,13,6,-,-,3,-,1,6,9,6,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,5,2,3,-,-,-,-,1,1,3,3,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,24,15,9,-,-,3,-,2,7,12,9,8,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,Mean,3.93,3.88,4,4.1,4.12,3.82,4.15,3.87,3.86,3.91,3.95,3.86,4.02,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 15th to 17th May 2020,Standard deviation Standard error,0.87,0.86,0.88,0.77,0.79,0.81,0.74,0.76,0.94,0.98,0.92,0.84,0.83,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,475,260,215,38,32,49,49,86,103,150,172,134,92,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,487,275,212,46*,39**,55*,49*,87*,97*,152,177,135,95*,81*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,NET: Trust,372,204,168,44,37,39,40,64,71,114,132,109,68,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,5 - Trust completely,135,78,57,15,14,18,12,18,25,48,52,38,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,4,237,126,111,29,23,22,28,46,46,66,80,70,49,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,3,84,47,36,2,2,13,7,16,15,31,37,18,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,2,17,12,5,1,1,1,3,2,6,4,3,7,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,1 - Do not trust at all,14,12,3,-,-,1,-,5,5,3,5,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,NET: Do not trust,31,24,7,1,1,2,3,7,11,7,8,8,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,Mean,3.95,3.9,4.02,4.27,4.28,4,3.98,3.8,3.82,3.99,3.97,4.02,3.77,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 28,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 29th to 31st May 2020,Standard deviation Standard error,0.92,1,0.8,0.59,0.61,0.89,0.79,0.99,1.06,0.91,0.91,0.84,1,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,427,250,177,46,42,50,59,60,78,134,142,129,78,78,44,18,44,28,36,41,15,49,47,55,39,11,,86,178,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,413,234,179,50*,45*,50*,54*,61*,74*,124,139,132,73*,69*,37*,19**,39*,29**,39*,36*,15**,47*,40*,63*,38*,11**,,81*,162,59*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,322,178,144,44,40,37,43,42,60,96,110,100,58,55,32,14,26,24,33,25,10,33,32,54,33,6,,64,123,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,103,63,40,11,11,16,18,13,23,22,31,39,16,17,8,4,6,13,7,14,2,11,8,10,14,4,,23,42,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,4,219,115,104,32,28,21,24,30,38,74,78,61,41,38,24,10,20,11,25,11,8,22,24,44,19,2,,41,81,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,3,74,48,27,7,5,11,10,15,10,22,24,24,12,13,4,5,11,5,6,8,5,10,6,9,2,4,,13,34,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,2,12,6,6,-,-,1,2,1,2,6,5,4,2,1,1,-,2,-,1,3,-,2,1,-,2,1,,4,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,4,1,3,-,-,1,-,1,2,-,-,3,1,-,-,-,-,1,-,-,-,1,*,-,2,-,,*,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,17,8,9,-,-,2,2,3,4,6,5,7,4,1,1,-,2,1,1,3,-,4,1,-,4,1,,4,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.98,3.99,3.96,4.1,4.14,4.01,4.09,3.83,4.03,3.91,3.98,3.99,3.94,4.01,4.07,3.92,3.78,4.21,4.01,4.01,3.83,3.84,3.96,4.03,4.09,3.86,,4.01,3.98,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.8,0.8,0.81,0.6,0.59,0.87,0.81,0.87,0.91,0.74,0.74,0.9,0.83,0.71,0.65,0.7,0.78,0.91,0.64,0.98,0.71,0.97,0.76,0.56,1.01,1.06,,0.83,0.82,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,226,427,183,189,169,40,136,45,43,138,171,427,9,166,52,14,196,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,215,413,173,182,170,40*,135,43*,40*,136,164,413,7**,161,56*,13**,185,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,166,322,134,133,131,34,99,32,32,104,128,322,4,140,48,6,138,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,47,103,42,40,38,14,30,14,11,36,39,103,-,49,14,3,35,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,4,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,118,219,92,93,93,19,70,18,20,68,88,219,4,91,34,2,103,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,34,74,31,40,30,4,28,10,7,25,28,74,2,18,8,5,37,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,12,6,7,6,1,5,1,1,5,4,12,-,2,-,2,6,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,2,1,3,1,2,-,-,2,4,4,1,1,-,-,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,17,8,9,9,2,8,1,1,7,8,17,1,3,-,2,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98,3.9,3.98,3.96,3.9,3.93,4.11,3.88,4.04,4.05,3.96,3.94,3.98,3.1,4.15,4.11,3.5,3.87,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.87,0.8,0.81,0.81,0.83,0.94,0.86,0.82,0.77,0.86,0.85,0.8,1.22,0.71,0.62,1.11,0.81,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,45,32,20,72,30,28,160,144,113,65,368,95,391,402,420,427,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38*,43*,30**,19**,69*,28**,28**,154,137,113*,60*,354,87*,379,389,407,413,-**,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32,21,15,50,23,22,117,102,86,38,283,71,291,304,317,322,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,6,4,12,11,4,30,22,24,11,91,19,87,99,102,103,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,4,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,21,14,11,38,12,18,86,80,62,27,193,52,205,204,214,219,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,8,5,14,5,5,30,26,20,18,59,13,71,69,73,74,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,-,4,-,1,6,7,5,4,10,2,12,12,12,12,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,1,-,-,1,3,1,1,2,1,4,4,4,4,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,-,4,-,1,8,10,6,5,12,3,17,17,17,17,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.95,3.88,3.96,3.83,4.22,3.91,3.9,3.81,3.92,3.71,4.02,3.98,3.94,3.98,3.98,3.98,-,,,,,,,,,
Table 78,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.84,0.78,0.69,0.82,0.74,0.68,0.79,0.84,0.81,0.91,0.76,0.76,0.81,0.81,0.81,0.8,-,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,415,243,172,39,33,46,55,75,76,124,131,118,86,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,410,236,175,47*,39**,46*,60*,74*,67*,117,140,119,82*,70*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Trust,341,190,151,38,31,39,54,57,56,97,123,100,63,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,5 - Trust completely,155,87,68,17,16,14,21,30,28,44,55,40,31,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,4,186,103,83,21,15,25,33,27,28,52,67,60,32,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,3,50,31,19,7,7,4,5,9,8,18,11,15,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,2,13,11,2,-,-,3,1,5,3,2,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,1 - Do not trust at all,6,4,2,2,2,-,-,3,1,-,2,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Do not trust,19,15,4,2,2,3,1,8,4,2,6,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,Mean,4.15,4.09,4.23,4.12,4.1,4.1,4.23,4.04,4.18,4.19,4.21,4.15,4.08,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 3rd to 5th April 2020,Standard deviation Standard error,0.85,0.91,0.77,0.91,0.97,0.78,0.69,1.08,0.89,0.76,0.83,0.75,0.94,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,432,248,184,38,37,49,44,64,84,153,183,116,72,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,406,232,175,38*,37*,42*,48*,67*,72*,141,147,115,84*,60*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,NET: Trust,296,168,129,30,30,27,38,52,45,104,101,87,64,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,5 - Trust completely,110,64,46,16,16,10,15,19,14,36,35,29,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,4,187,103,83,14,14,17,24,33,30,68,66,57,40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,3,78,41,37,6,6,11,6,8,21,26,31,20,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,2,19,13,6,1,1,1,1,2,6,8,9,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,1 - Do not trust at all,13,11,2,-,-,3,2,5,1,2,6,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 27,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - Radio,ONLINE Fieldwork: 7th to 10th May 2020,NET: Do not trust,32,23,9,1,1,4,3,7,7,10,15,8,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
