table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 127,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 29th to 31st May 2020,"Secondary school, high school, 6th form/ college, GCSE's, ALevels, BTEC, NVQ levels 1 to 3, etc.",1148,519,628,148,122,149,171,223,185,272,211,299,276,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 127,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 29th to 31st May 2020,"University degree or equivalent professional qualification, NVQ level 4, etc.",648,344,304,65,65,142,101,104,91,144,236,198,117,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 127,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 29th to 31st May 2020,"Higher university degree, doctorate, MBA, NVQ level 5, etc.",224,117,107,21,21,52,48,36,21,45,104,67,22,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 127,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 29th to 31st May 2020,Still in full time education,55,27,28,51,39,3,-,-,-,-,20,25,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 127,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 29th to 31st May 2020,Don't know,2,2,-,-,-,-,-,-,-,2,-,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 127,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 29th to 31st May 2020,Prefer not to answer,13,8,5,6,6,-,3,-,3,1,2,2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,1038,1055,264,232,340,332,333,308,516,585,546,430,532,195,78,247,150,170,165,105,217,289,243,173,61,,341,911,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,No formal education,25,11,14,1,1,2,*,10,6,5,3,3,8,11,3,1,4,3,-,3,1,1,5,1,4,-,,2,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 380,What is the highest educational level that you have achieved to date?,ONLINE Fieldwork: 22nd to 24th May 2020,Primary,12,3,9,1,-,3,1,2,4,2,3,-,3,6,2,-,-,3,-,-,-,3,3,1,1,-,,-,8,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
