start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Broadsheets” such as The Times or Guardian ( online ),2,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Search engine (e.g. Google),5,3,2,0,0,2,1,1,1,1,3,1,2,0,1,2,0,0,0,0,0,0,1,1,0,1,4
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,WhatsApp group(s),2,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,141,61,80,31,29,30,28,20,15,17,37,48,30,26,14,7,17,11,15,11,6,9,12,25,8,6,116
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,141,61,80,31,29,30,28,20,15,17,37,48,30,26,14,7,17,11,15,11,6,9,12,25,8,6,116
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Family/friends/ local ppl,30,12,18,9,8,9,7,2,2,,8,14,5,3,5,1,1,2,4,2,3,1,4,6,1,0,22
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Other online news sources,13,3,10,5,4,1,1,3,1,2,4,3,4,2,0,0,2,0,0,0,2,1,1,8,,0,12
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Closed groups,5,3,2,0,0,1,3,1,0,0,2,0,3,0,2,0,0,0,1,0,0,0,2,0,0,1,3
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),8,3,5,3,3,3,2,1,0,0,2,1,4,2,0,2,0,2,1,0,0,0,2,,0,1,7
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Facebook (Facebook and Facebook Messenger),59,26,34,9,9,14,11,7,8,10,17,13,14,14,6,2,6,4,7,5,2,5,2,11,7,2,50
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Officials,3,2,2,1,1,1,0,1,0,0,0,1,1,2,0,0,0,0,2,0,0,1,1,0,0,0,3
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Newspapers (printed and online),7,1,6,2,2,,2,1,1,1,4,1,1,1,2,0,0,0,0,2,0,1,0,2,0,0,5
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: BBC services,3,1,2,1,1,0,0,0,2,,,2,,1,1,0,0,0,0,0,0,0,1,,0,,2
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Non-BBC broadcasters,2,2,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Broadcasters,5,3,2,2,2,1,0,0,2,,1,2,1,1,1,0,0,0,2,0,0,0,1,,0,,4
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Social Media,89,39,50,15,15,22,17,13,10,12,22,27,20,20,7,7,14,9,9,8,2,6,5,12,7,2,78
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Other,10,6,5,4,4,0,2,1,1,2,3,6,1,1,1,0,1,3,0,1,1,0,1,1,0,3,6
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Email,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - Radio,1,1,,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,1
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Celebrity and/or social media influencer,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox, Infowars, Rebel Media etc",1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - Online/ app,1,,1,1,1,0,0,0,0,,0,1,,0,0,0,0,0,0,0,0,0,1,,0,0,1
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Advertising,,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from NHS website/ email/ text/ post,,0,,,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,141,61,80,31,29,30,28,20,15,17,37,48,30,26,14,7,17,11,15,11,6,9,12,25,8,6,116
2021-03-12,2021-03-14,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Local sources across TV, radio and online",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Snapchat,5,2,4,2,2,2,0,2,0,0,2,2,0,2,0,0,0,4,2,0,0,0,0,0,0,0,5
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,ITV,2,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),2,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,WhatsApp,3,2,1,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,3
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,WhatsApp group(s),3,2,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,3
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Facebook messenger,3,2,1,0,0,1,0,2,0,0,0,0,0,3,1,0,0,2,0,0,0,0,1,0,0,0,2
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Local sources across TV, radio and online",3,0,3,1,1,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,3
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Channel 5,4,3,1,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,4
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Sky,4,3,1,0,0,3,,1,0,0,0,,4,0,0,0,0,0,1,3,0,0,,0,0,0,4
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",5,5,0,0,0,0,0,2,1,2,0,1,1,3,1,0,0,2,0,0,1,1,0,0,0,0,3
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,YouTube,5,5,0,1,1,2,1,2,1,0,2,1,0,2,0,1,0,2,0,0,0,0,0,1,0,1,4
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,147,71,75,16,16,38,28,23,22,20,34,35,44,33,16,2,12,15,11,10,6,15,18,23,11,6,118
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Facebook,64,27,38,7,7,12,17,11,9,8,18,14,18,14,9,,3,6,6,3,5,8,5,11,3,4,46
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Channel 4,6,4,2,0,0,4,1,0,0,1,0,1,3,2,0,0,0,0,0,3,0,1,1,0,1,0,6
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Websites or apps that bring together news from different news providers,6,5,1,1,1,3,0,2,1,0,1,3,,2,1,0,1,2,1,0,,0,1,1,0,0,5
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - TV,7,5,2,0,0,3,1,0,2,1,2,2,4,0,1,0,0,0,0,3,0,0,1,0,1,1,5
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,People in your local area/neighbourhood,9,8,2,2,2,1,2,3,1,1,0,2,4,3,1,0,0,4,1,0,1,0,0,2,1,0,7
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Search engine (e.g. Google),10,10,1,2,2,2,1,4,1,2,2,2,2,4,0,0,1,2,2,0,1,2,1,1,0,1,9
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Instagram,13,4,9,5,5,5,0,3,0,0,3,5,2,4,1,0,0,5,1,1,,0,3,2,0,0,12
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Twitter,14,11,4,4,4,3,4,3,0,1,2,5,4,3,1,0,0,4,1,1,1,3,2,0,0,0,12
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Unspecified social media,19,11,8,0,0,4,2,5,4,4,5,5,5,4,2,0,3,,0,1,1,5,2,4,2,0,16
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Family and friends directly,23,11,13,6,6,4,7,4,1,2,8,4,7,5,1,0,1,4,3,0,2,2,2,5,3,1,20
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,147,71,75,16,16,38,28,23,22,20,34,35,44,33,16,2,12,15,11,10,6,15,18,23,11,6,118
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,147,71,75,16,16,38,28,23,22,20,34,35,44,33,16,2,12,15,11,10,6,15,18,23,11,6,118
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - Radio,6,3,2,2,2,1,0,0,2,2,0,2,2,2,0,0,2,0,2,0,0,0,2,0,0,0,6
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),2,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Family/friends/ local ppl,29,14,14,7,7,5,9,4,2,2,8,4,11,6,1,0,1,7,4,0,2,2,2,5,4,1,25
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox, Infowars, Rebel Media etc",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,I don't know where the source is from,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Traditional media,25,14,11,2,2,7,3,2,4,6,2,5,11,7,1,1,3,1,2,4,1,1,4,4,2,1,22
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Other online news sources,10,9,1,1,1,3,0,2,2,3,1,5,1,3,2,0,1,2,1,0,1,1,1,1,1,0,7
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Closed groups,5,4,1,1,1,1,0,3,0,0,1,1,0,3,1,0,0,3,0,1,0,0,1,0,0,0,4
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,147,71,75,16,16,38,28,23,22,20,34,35,44,33,16,2,12,15,11,10,6,15,18,23,11,6,118
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),5,4,1,1,1,1,2,1,0,0,1,1,2,1,0,0,0,1,0,1,0,0,1,2,0,0,5
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Facebook (Facebook and Facebook Messenger),66,27,39,7,7,14,17,11,9,8,18,14,18,15,10,,3,6,6,3,5,8,6,11,3,4,47
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Social Media,98,43,54,11,11,25,19,18,12,12,26,25,25,21,12,,6,10,7,6,6,13,12,16,5,4,75
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Officials,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Newspapers (printed and online),5,4,1,0,0,1,1,0,,3,1,1,1,2,0,0,1,1,0,1,1,0,0,,1,0,4
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: BBC services,13,9,4,2,2,4,1,0,4,3,2,3,6,2,1,0,2,0,2,3,0,0,3,0,1,1,11
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - Online/ app,2,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Non-BBC broadcasters,9,4,5,0,0,5,2,1,,1,0,2,5,2,,0,0,0,1,3,0,1,1,1,1,0,8
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Other,9,5,4,1,1,3,1,1,2,1,3,1,4,1,1,0,2,1,0,1,0,1,1,1,1,0,8
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,STV,,0,,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Celebrity and/or social media influencer,,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from UK Government website/ email/ text/ post,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,147,71,75,16,16,38,28,23,22,20,34,35,44,33,16,2,12,15,11,10,6,15,18,23,11,6,118
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Podcasts,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Smart speaker/ display (e.g. Amazon Echo, Google Home)",1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Broadsheets” such as The Times or Guardian ( online ),1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Commercial Radio,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Email,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Red-top tabloids” such as The Sun or Mirror ( online ),1,1,0,0,0,0,0,0,,1,1,0,0,,0,0,0,0,0,0,1,0,0,,0,0,
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Broadcasters,16,10,6,2,2,5,2,1,4,4,2,3,8,4,1,0,2,0,2,3,0,1,4,1,1,1,14
2021-04-05,2021-04-11,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Unweighted base,145,74,71,16,16,39,25,20,24,21,37,37,38,33,18,3,12,13,11,9,9,14,18,19,10,9,109
