table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,3,84,47,37,13,12,8,13,15,13,23,28,21,16,18,4,6,4,9,7,10,2,8,12,11,8,2,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,2,19,10,9,3,3,5,1,1,2,7,5,5,4,4,3,1,3,3,-,-,1,1,3,2,1,-,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,10,6,3,1,1,3,2,1,2,1,2,2,3,3,-,-,1,-,2,2,-,1,1,2,1,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,28,16,13,4,4,8,3,2,3,7,7,8,7,7,3,1,4,3,2,2,1,2,4,5,2,-,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,Mean,3.3,3.3,3.3,3.3,3.29,3.07,3.46,3.27,3.27,3.35,3.39,3.18,3.13,3.42,3.44,3.22,3.06,3.28,3.6,2.94,3.46,3.16,3.37,3.35,3.21,3.33,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,Standard deviation Standard error,0.93,0.97,0.88,0.91,0.94,1.17,1.04,0.83,0.91,0.83,0.85,0.9,0.94,1.04,0.92,0.67,1.07,0.8,1.14,0.9,0.99,1.02,0.9,1.04,0.8,0.57,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,244,131,113,32,31,37,30,41,45,59,94,68,28,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,232,124,108*,33**,32**,38*,26**,37*,43*,55*,80*,64*,33**,55*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,90,49,41,15,15,12,11,15,17,20,39,26,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,12,7,5,1,1,2,3,2,1,3,4,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,4,78,42,36,15,15,10,8,14,15,17,34,24,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,3,104,51,53,15,14,22,10,15,18,24,27,30,20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,2,31,20,11,3,3,2,4,6,8,7,10,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,7,4,3,-,-,1,2,1,-,3,4,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,38,24,14,3,3,4,6,7,8,11,14,8,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,Mean,3.24,3.22,3.26,3.39,3.4,3.24,3.19,3.26,3.23,3.17,3.3,3.34,3.12,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,0.86,0.9,0.82,0.67,0.68,0.82,1.09,0.85,0.8,0.95,0.95,0.74,0.69,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,182,100,82,27,24,28,27,27,25,48,59,52,32,39,9,5,18,18,18,17,5,16,26,26,15,9,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,187,100*,86*,31**,26**,29**,27**,27**,24**,49*,50*,54*,37**,45*,9**,4**,21**,22**,21**,13**,4**,14**,28**,25**,17**,10**,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,77,35,42,13,9,14,9,15,8,17,17,22,17,21,4,1,12,6,13,6,2,2,9,8,13,1,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,5 - Trust completely,16,8,7,4,1,8,1,-,2,1,4,4,3,4,*,-,6,2,2,1,-,-,1,1,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,4,61,27,34,9,8,6,8,15,7,16,13,18,14,17,3,1,6,4,10,5,2,2,8,7,12,-,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,3,78,50,28,13,13,6,14,10,11,24,26,22,13,17,2,3,8,14,5,6,2,9,10,11,2,7,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,2,23,12,11,3,3,6,2,1,2,8,6,6,5,6,2,*,-,1,3,1,-,2,5,5,2,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,1 - Do not trust at all,9,3,6,1,1,3,2,1,2,-,1,5,2,1,1,-,1,1,-,-,-,1,3,1,-,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,32,15,16,4,4,10,4,2,4,8,7,11,7,7,3,*,1,2,3,1,-,2,9,6,2,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.28,3.25,3.31,3.39,3.19,3.28,3.19,3.45,3.15,3.22,3.26,3.19,3.31,3.37,3.02,3.05,3.77,3.19,3.57,3.5,3.51,2.92,2.95,3.07,3.77,2.9,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,0.95,0.9,1.02,0.97,0.87,1.38,0.88,0.72,1.02,0.75,0.88,1.04,1.01,0.9,1.19,0.58,1.08,0.82,0.9,0.76,0.59,0.76,1.07,0.89,0.76,0.96,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,247,130,117,32,28,44,41,31,39,60,65,88,44,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,246,135,111*,35**,29**,48*,45*,31**,34*,53*,62*,90*,48*,46*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,91,49,43,12,10,16,22,14,10,17,21,26,27,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,22,8,14,5,5,6,5,1,3,1,6,9,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,4,69,40,29,6,5,10,17,13,7,15,16,17,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,3,120,64,56,18,14,21,20,14,22,25,33,47,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,2,26,16,10,3,3,8,2,2,1,9,5,14,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,9,7,3,2,2,4,1,1,1,1,2,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,35,22,13,5,5,11,3,3,2,11,8,16,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,Mean,3.28,3.21,3.37,3.3,3.31,3.15,3.52,3.39,3.3,3.11,3.27,3.17,3.55,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.9,0.9,0.9,1.01,1.09,1.08,0.84,0.79,0.77,0.83,0.89,0.92,0.96,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,167,97,70,21,19,20,34,18,22,52,65,39,20,43,13,5,19,15,15,14,5,15,32,25,8,1,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,172,95*,76*,30**,28**,20**,36**,15**,20**,50*,65*,39*,26**,42*,11**,6**,25**,14**,16**,13**,4**,15**,31**,30**,6**,1**,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,69,38,31,13,13,9,18,8,3,19,23,14,11,21,3,2,12,6,5,3,-,7,18,10,3,-,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,13,11,2,1,1,4,3,2,1,2,8,4,*,1,1,-,-,-,1,2,-,-,8,*,1,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,4,56,28,29,11,11,5,15,6,1,17,16,11,10,20,3,2,12,6,4,1,-,7,10,10,2,-,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,3,80,46,34,14,14,9,15,3,12,27,32,16,14,18,5,2,12,6,8,7,3,6,11,17,2,-,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,2,20,10,10,3,1,3,2,4,4,5,9,8,1,2,3,2,*,2,3,2,1,2,1,2,*,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,2,1,1,-,-,-,1,-,1,-,1,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,22,11,12,3,1,3,3,4,5,5,10,8,1,3,3,2,*,2,3,2,1,2,2,3,*,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.34,3.4,3.27,3.39,3.46,3.48,3.51,3.38,2.85,3.32,3.31,3.26,3.4,3.42,3.03,3.13,3.47,3.25,3.26,3.25,2.74,3.3,3.74,3.2,3.6,2,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.83,0.85,0.8,0.73,0.69,0.94,0.83,1.04,0.88,0.7,0.9,0.92,0.61,0.76,0.87,0.88,0.55,0.72,0.87,0.95,0.5,0.75,0.96,0.78,0.99,-,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,536,260,276,,,,,,,,198,163,59,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,81,87,78,91,144,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,528,263,265,,,,,,,,151,164,86*,127*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60*,81*,85*,79*,76*,146,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,NET: Trust,204,95,110,,,,,,,,47,64,34,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,22,44,35,31,49,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,5 - Trust completely,48,18,31,,,,,,,,8,7,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-,19,6,7,8,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,4,156,77,79,,,,,,,,39,57,21,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,22,26,28,24,41,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,3,245,124,121,,,,,,,,74,79,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,49,30,37,32,72,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,2,57,28,28,,,,,,,,23,16,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,10,8,7,16,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,1 - Do not trust at all,22,15,6,,,,,,,,8,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,-,6,10,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,NET: Do not trust,79,44,35,,,,,,,,30,22,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,8,13,25,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,Mean,3.29,3.2,3.37,,,,,,,,3.11,3.27,3.39,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,3.11,3.61,3.42,3.24,3.15,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 27th to 29th March 2020,Standard deviation Standard error,0.92,0.93,0.91,,,,,,,,0.9,0.83,0.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.69,0.98,0.78,1.02,0.92,,,
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,188,111,77,20,19,36,26,34,26,46,59,59,26,44,17,7,16,20,17,8,3,14,40,26,13,7,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,87,60
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,191,104*,87*,20**,20**,35**,22**,37**,26**,51*,59*,55*,31**,45*,14**,7**,19**,17**,16**,8**,4**,12**,38*,31**,18**,7**,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13**,87*,62*
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,71,42,29,10,9,15,9,17,5,15,24,19,8,19,3,-,4,10,6,2,-,5,22,12,5,3,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,34,20
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,25,16,9,6,6,6,2,7,-,4,9,6,4,7,1,-,1,4,1,1,-,*,11,4,2,-,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,9
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,4,45,25,20,4,3,8,7,9,5,12,15,13,5,12,2,-,3,6,5,1,-,4,11,8,3,3,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,12
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,3,86,45,41,7,7,13,8,14,15,29,24,29,16,18,8,5,13,7,6,5,1,6,12,10,9,3,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36,30
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,2,22,10,12,2,2,4,4,2,6,5,8,5,2,7,3,3,2,1,1,1,2,-,1,7,2,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,10,8
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,12,7,5,1,1,3,1,4,1,1,4,2,6,1,-,-,-,-,3,-,-,1,3,2,2,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,8,3
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,34,17,18,3,3,7,4,6,7,7,12,7,7,8,3,3,2,1,4,1,2,1,4,9,4,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,18,11
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.26,3.33,3.17,3.55,3.54,3.29,3.31,3.37,2.87,3.22,3.29,3.31,2.98,3.35,3.17,2.64,3.16,3.73,2.96,3.2,2.39,3.16,3.68,3.17,3.11,3.08,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,3.2,3.25
Table 84,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,1.04,1.07,1,1.23,1.25,1.18,0.97,1.22,0.77,0.82,1.08,0.9,1.2,1.01,0.87,0.52,0.69,0.86,1.2,0.83,0.58,0.98,1.15,1.14,1.09,1.06,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,1.08,1.02
Table 81,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,220,132,88,23,21,34,27,32,34,70,69,66,33,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,223,131,92*,24**,22**,36**,28**,40**,29*,66*,63*,65*,43**,53*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,77,44,34,7,6,16,7,14,10,23,21,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,21,16,4,1,1,9,3,4,2,1,3,4,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 19th to 21st June 2020,4,57,27,29,6,6,7,4,9,8,22,18,15,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 81,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 19th to 21st June 2020,3,110,68,42,11,11,12,14,23,16,34,32,35,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
