table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,22,10,12,-,-,2,6,6,3,5,4,4,7,8,2,1,4,1,-,-,-,3,5,4,3,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th June 2021,4,43,32,10,5,5,7,12,2,4,13,14,8,7,14,1,1,6,1,6,1,4,4,11,4,4,-,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th June 2021,3,21,14,7,-,-,1,4,3,3,10,8,3,2,8,2,2,2,1,6,2,1,-,*,1,3,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th June 2021,2,7,6,1,1,1,2,-,2,-,2,1,3,1,1,-,-,1,-,-,1,*,1,1,-,-,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,6,6,-,2,2,3,1,-,1,-,1,3,3,-,-,-,-,2,-,-,-,-,1,2,1,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,14,12,1,3,3,5,1,2,1,2,2,6,4,1,-,-,1,2,-,1,*,1,2,2,1,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.67,3.49,4.07,2.92,2.92,3.22,4,3.93,3.82,3.68,3.68,3.28,3.75,3.9,4.17,3.59,3.97,2.72,3.51,3.17,3.69,4.03,3.97,3.55,3.84,2.26,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,1.1,1.14,0.91,1.46,1.46,1.39,0.88,1.17,1.09,0.87,0.89,1.34,1.37,0.84,1.02,0.84,0.9,1.86,0.52,0.76,0.65,1.04,1.05,1.57,1.08,0.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,141,67,74,,,,,,,,47,42,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,26,23,19,33,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,143,69*,74*,,,,,,,,37*,43*,25**,38**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15**,24**,26**,25**,19**,34**,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,NET: Trust,106,47,60,,,,,,,,25,30,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14,21,20,12,27,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,5 - Trust completely,43,17,26,,,,,,,,8,12,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,6,9,5,12,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,4,63,30,34,,,,,,,,18,19,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,15,11,6,15,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,3,29,17,12,,,,,,,,11,9,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,2,4,6,5,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,2,5,4,1,,,,,,,,1,2,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,2,1,1,1,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,1 - Do not trust at all,2,1,1,,,,,,,,-,2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,1,-,-,-,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,NET: Do not trust,7,5,2,,,,,,,,1,4,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,2,1,1,1,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,Mean,3.98,3.84,4.12,,,,,,,,3.87,3.86,4.12,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,3.57,3.95,4.09,3.86,4.14,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 27th to 29th March 2020,Standard deviation Standard error,0.88,0.91,0.83,,,,,,,,0.78,1.01,0.96,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,0.83,0.93,0.87,0.93,0.81,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,93,47,46,9,8,16,16,19,9,24,20,24,19,30,12,5,5,11,14,2,1,8,14,11,5,5,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,32
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,97*,46*,51*,10**,8**,14**,16**,20**,10**,27**,18**,28**,24**,27**,14**,6**,8**,11**,16**,1**,2**,8**,12**,10**,5**,4**,77*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2**,41*,34**
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,67,31,36,6,4,11,11,13,10,17,14,18,20,16,11,5,3,8,12,*,2,2,10,6,5,3,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,24
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,25,10,15,1,1,6,1,6,5,7,6,7,7,5,2,2,3,2,4,-,-,1,5,2,4,-,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,11,12
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,4,42,21,21,4,3,5,10,7,5,10,8,11,12,11,9,3,-,6,8,*,2,1,5,4,2,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,11
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,3,22,8,14,3,3,3,5,4,-,7,3,7,4,9,3,1,3,3,4,1,-,2,2,3,-,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,11,7
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,2,6,6,-,1,1,-,-,3,1,2,1,3,1,1,-,-,2,-,-,-,-,3,-,1,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,3,3
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,1,1,1,-,-,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,-
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,8,7,1,1,1,1,-,3,1,3,1,4,1,1,-,-,2,-,-,-,-,3,1,1,-,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,4,3
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.86,3.73,3.97,3.63,3.56,4.01,3.77,3.84,4.34,3.74,4.02,3.7,4.04,3.75,3.93,4.1,3.54,3.92,4,3.21,4,3.01,4.05,3.79,4.7,3.5,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.76,3.98
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.93,1,0.86,0.83,0.9,1.11,0.57,1.05,0.79,1.01,0.92,1.06,0.88,0.84,0.63,0.8,1.36,0.67,0.72,-,-,1.21,1.14,0.91,0.51,1.13,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1.01,0.97
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,87,54,33,4,4,21,16,7,17,22,23,26,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,88*,52*,36**,3**,3**,23**,17**,7**,20**,18**,22**,23**,24**,20**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,58,31,27,1,1,17,7,5,16,12,14,14,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,11,5,6,-,-,1,1,-,5,4,*,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,4,47,26,21,1,1,16,6,5,11,9,14,11,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,3,28,19,9,3,3,6,9,2,4,4,5,9,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,2,2,2,-,-,-,-,1,-,-,1,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,2,2,-,-,-,-,1,-,-,1,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,Mean,3.76,3.66,3.9,3.25,3.25,3.8,3.4,3.67,4.06,3.85,3.59,3.75,3.81,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.69,0.71,0.64,0.51,0.51,0.54,0.7,0.51,0.67,0.84,0.7,0.7,0.64,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,103,57,46,12,11,14,20,15,19,23,28,26,19,30,11,2,17,7,6,5,4,7,19,16,6,3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,109*,62*,47*,13**,11**,17**,22**,17**,17**,24**,28**,23**,23**,34**,10**,2**,16**,8**,7**,6**,4**,6**,22**,18**,7**,3**,92*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,78,44,35,10,8,12,15,11,13,17,18,17,17,27,8,2,15,6,5,4,4,5,12,12,5,1,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,34,21,14,7,5,7,7,4,4,6,10,7,7,10,3,-,7,3,1,2,2,2,7,6,2,-,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,4,44,23,21,3,3,5,9,7,9,11,8,10,9,16,5,2,8,3,4,2,2,3,5,6,4,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,3,28,16,12,3,3,4,7,6,3,6,9,6,5,8,2,-,2,1,2,2,-,1,10,6,2,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,2,1,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,1,1,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,2,2,-,-,-,1,-,-,1,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,Mean,4.01,3.98,4.04,4.34,4.24,4.01,4,3.89,3.89,3.99,3.92,4.02,3.98,4.08,4.11,4,4.31,3.91,3.86,3.93,4.5,4.13,3.89,4.04,3.93,2.63,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.85,0.91,0.75,0.85,0.87,1.11,0.8,0.78,0.87,0.74,1.01,0.77,0.91,0.73,0.71,-,0.66,1.16,0.73,0.87,0.58,0.76,0.9,0.84,0.77,1.45,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,109,53,56,10,10,10,25,20,15,29,34,28,17,30,8,1,16,12,9,9,7,7,24,10,3,3,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,105*,51*,54*,9**,9**,13**,24**,19**,14**,26**,28**,21**,25**,31**,7**,1**,22**,13**,10**,7**,6**,7**,20**,9**,3**,2**,89*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,71,36,36,5,5,6,17,15,10,19,21,14,16,20,4,1,14,9,6,5,4,4,18,5,1,*,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,28,13,16,2,2,2,9,5,5,6,7,5,8,8,1,1,7,3,3,1,1,2,7,2,-,*,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,4,43,23,20,3,3,5,8,10,5,13,14,10,7,12,3,-,7,6,3,4,3,2,11,3,1,-,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,3,29,12,17,4,4,5,7,4,3,6,7,6,6,10,3,-,8,3,2,1,1,3,2,4,2,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,2,3,3,-,-,-,1,*,-,2,-,-,*,3,-,-,-,-,-,2,-,-,*,-,-,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,1,-,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,5,3,1,-,-,1,*,-,2,1,-,*,3,1,-,-,-,1,2,-,-,*,-,-,-,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.9,3.88,3.91,3.71,3.71,3.51,4.06,4.08,3.88,3.88,4.02,3.89,3.83,3.84,3.78,5,3.95,3.81,3.76,4.01,3.96,3.69,4.24,3.81,3.31,2.72,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.88,0.86,0.89,0.83,0.83,0.87,0.87,0.7,1.03,0.93,0.72,0.8,1.04,0.95,0.82,-,0.84,1.15,1.13,0.7,0.72,0.97,0.63,0.81,0.58,1.45,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,84,44,40,4,3,9,18,10,17,26,26,12,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,82*,44*,38*,4**,3**,10**,15**,10**,18**,25**,23**,11**,22**,26**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,49,27,22,3,1,2,11,4,12,18,17,4,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,23,13,10,1,1,1,7,*,7,7,8,1,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,4,26,14,12,1,-,1,4,3,5,12,8,3,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,3,24,13,11,1,1,5,4,5,4,5,6,5,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,2,6,4,2,-,-,3,1,-,1,1,-,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,3,-,3,1,1,-,-,1,1,-,1,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,9,4,5,1,1,3,1,1,2,1,1,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,Mean,3.73,3.83,3.62,3.44,3.2,2.99,4.13,3.25,3.83,3.94,4.01,3.18,3.8,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,1.06,0.96,1.17,1.72,2.13,0.92,0.96,0.89,1.24,0.84,0.97,1.06,1.22,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,100,50,50,9,9,9,16,14,16,36,25,21,19,35,10,4,10,8,9,5,2,5,22,7,12,6,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 5,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,102*,57*,45*,11**,11**,9**,16**,17**,13**,36*,23**,22**,24**,33**,10**,4**,9**,9**,9**,4**,2**,4**,21**,10**,14**,5**,84*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
