table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 9th to 13th April 2020,Standard deviation Standard error,0.86,0.91,0.8,0.8,0.79,0.87,0.74,0.73,1.01,0.99,0.84,0.78,0.91,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,315,156,159,46,42,57,48,51,48,65,108,84,56,67,24,18,32,21,36,24,16,17,41,45,30,11,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,312,151,161,48*,43*,55*,45*,48*,45*,72*,103*,86*,56*,68*,22**,20**,37**,19**,38*,22**,13**,21**,39*,43*,27**,10**,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,NET: Trust,153,68,85,26,24,31,26,23,17,30,48,45,25,35,14,7,21,7,21,6,8,9,27,18,11,4,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,5 - Trust completely,36,13,23,10,10,4,5,6,3,9,7,12,6,11,2,3,4,-,8,1,1,5,7,5,1,-,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,4,117,55,62,16,14,27,21,18,14,21,41,33,19,24,12,4,17,7,12,5,7,4,20,14,11,4,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,3,123,59,64,15,12,19,17,20,21,31,42,31,21,30,7,9,13,11,15,10,3,10,10,18,12,6,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,2,29,20,9,7,6,4,1,2,6,9,9,9,8,2,2,4,1,2,1,4,2,2,2,6,4,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,1 - Do not trust at all,7,5,2,-,-,1,2,3,-,1,4,-,2,1,-,-,3,-,1,1,-,-,1,1,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,NET: Do not trust,36,24,12,7,6,5,3,5,6,10,13,9,10,3,2,4,4,2,3,5,2,2,2,7,4,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,Mean,3.47b,3.35,3.58ab,3.6,3.66,3.55,3.56,3.46,3.3,3.38,3.36,3.56,3.34,3.62,3.64,3.34,3.48,3.28,3.64,3.04,3.51,3.52,3.80ax,3.36,3.33,3.33,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 11th to 13th September 2020,Standard deviation Standard error,0.9,0.92,0.86,1,1.01,0.8,0.87,0.96,0.79,0.93,0.89,0.87,0.97,0.85,0.78,0.97,0.98,0.62,1,0.97,0.85,0.97,0.83,0.92,0.76,0.61,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,358,174,184,57,50,68,75,60,45,53,128,93,52,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,352,162,190,53*,46*,69*,70*,58*,49*,54*,115,91*,72*,75*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,NET: Trust,152,68,84,23,20,38,30,25,19,17,48,40,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,5 - Trust completely,36,20,16,3,3,10,8,8,5,2,6,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,4,116,48,68,20,17,28,22,16,15,15,41,29,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,3,167,76,92,27,25,28,32,27,25,28,63,43,26,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,2,29,16,12,3,2,4,7,4,3,9,4,7,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,1 - Do not trust at all,4,2,2,-,-,-,1,2,1,-,*,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,NET: Do not trust,33,18,14,3,2,4,8,6,5,9,4,8,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,Mean,3.43,3.42,3.44,3.44,3.45,3.64,3.43,3.44,3.37,3.19,3.43,3.46,3.46,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.83,0.88,0.78,0.68,0.67,0.79,0.87,0.94,0.86,0.75,0.67,0.84,0.97,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 64,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,358,165,193,63,56,80,63,52,46,54,125,101,61,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 64,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,355,162,193,70*,61*,82*,57*,48*,45*,54*,122,101*,69*,64*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 64,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,147,65,82,23,21,41,28,19,18,18,45,32,33,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 64,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,23,11,13,4,4,3,6,2,5,3,7,3,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 64,Q5. Trust in the sources for information/news about Coronavirus used in last week: Search engine (e.g. Google),ONLINE Fieldwork: 15th to 17th May 2020,4,123,54,69,18,16,37,22,18,13,15,38,29,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
