table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,155,82,73,12,8,20,20,43,27,32,47,45,31,33,17,7,13,6,20,10,7,15,20,23,17,-,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,40,21,19,3,2,8,2,13,6,8,10,11,12,7,3,1,3,1,4,4,1,2,7,10,4,-,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,4,115,62,53,8,5,13,18,30,21,24,37,34,19,25,14,6,11,5,16,6,6,13,13,13,12,-,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,3,90,58,32,3,3,9,12,20,18,28,27,22,20,21,7,1,8,15,5,8,7,7,8,13,6,6,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,2,8,6,2,-,-,1,2,1,1,3,3,3,1,1,1,1,1,-,2,-,-,1,1,2,*,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,3,3,-,-,-,-,3,-,-,-,1,-,1,1,-,-,1,-,-,-,-,1,1,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,11,8,2,-,-,1,4,1,1,3,4,3,2,2,1,1,2,-,2,-,-,1,2,2,*,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.71,3.62,3.84,4.01,3.93,3.9,3.4,3.86,3.71,3.58,3.68,3.75,3.77,3.64,3.78,3.95,3.54,3.33,3.82,3.8,3.56,3.65,3.83,3.81,3.89,3,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.8,0.83,0.74,0.68,0.74,0.82,0.94,0.75,0.73,0.78,0.79,0.77,0.86,0.82,0.69,0.77,0.97,0.55,0.78,0.81,0.62,0.81,0.93,0.88,0.73,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,288,161,127,,,,,,,,94,83,40,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,42,54,57,51,59,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,288,161,127,,,,,,,,70*,87*,54*,77*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29**,43*,56*,55*,41*,63*,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,NET: Trust,192,112,81,,,,,,,,41,59,34,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,36,37,28,51,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,5 - Trust completely,56,35,21,,,,,,,,11,13,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,9,18,12,10,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,4,136,76,60,,,,,,,,30,46,22,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,22,27,19,16,41,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,3,85,44,40,,,,,,,,24,23,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16,20,17,10,11,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,2,9,5,4,,,,,,,,5,4,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,2,2,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,1 - Do not trust at all,2,-,2,,,,,,,,1,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,-,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,NET: Do not trust,11,5,7,,,,,,,,5,5,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,1,3,2,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,Mean,3.81,3.88,3.72,,,,,,,,3.66,3.75,3.84,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48,3.58,3.79,3.99,3.89,3.94,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 27th to 29th March 2020,Standard deviation Standard error,0.81,0.78,0.84,,,,,,,,0.86,0.81,0.75,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,0.72,0.73,0.85,0.95,0.66,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,265,159,106,20,19,31,49,56,57,52,78,67,51,69,25,11,28,23,22,16,15,28,40,32,18,7,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,122,91
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,274,161,114*,21**,21**,33**,57*,53*,58*,52*,77*,66*,62*,69*,20**,11**,36**,25**,21**,14**,13**,30**,41*,35**,20**,7**,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5**,128*,100*
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,163,101,62,11,11,13,35,32,35,37,51,46,27,39,13,9,27,15,13,7,4,18,23,16,14,3,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,79,59
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,35,23,11,1,1,1,11,5,8,7,11,8,3,12,1,1,8,2,2,2,*,5,4,7,2,1,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,12
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,4,128,78,51,10,10,11,24,27,27,30,40,38,24,27,11,8,19,13,11,5,4,14,19,9,12,2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,61,47
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,3,90,50,40,7,6,13,21,19,18,12,22,19,28,21,5,2,7,8,6,5,8,10,15,18,2,4,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,40,32
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,2,17,6,11,3,3,5,1,1,4,2,4,1,4,8,2,-,2,2,1,2,1,-,2,1,5,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,6,8
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,4,4,*,-,-,2,-,1,1,-,-,-,3,1,-,-,-,-,2,-,-,2,-,1,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,2
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,21,10,11,3,3,8,1,2,5,2,4,1,7,9,2,-,2,2,2,2,1,2,2,1,5,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,9,9
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.63,3.69,3.54,3.43,3.44,3.13,3.79,3.67,3.65,3.81,3.77,3.79,3.31,3.61,3.58,3.9,3.95,3.61,3.5,3.51,3.3,3.64,3.62,3.61,3.54,3.51,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,3.67,3.61
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.84,0.85,0.82,0.86,0.87,0.97,0.78,0.73,0.88,0.73,0.76,0.67,0.87,0.96,0.78,0.52,0.79,0.72,0.99,0.99,0.64,0.95,0.76,0.89,0.95,0.72,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,0.85,0.86
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,297,185,112,25,24,45,59,56,44,68,93,90,51,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,291,171,120*,24**,23**,45*,54*,67*,42*,58*,86*,90*,61*,54*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,180,108,72,11,10,34,36,41,24,34,52,53,44,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,39,22,17,3,3,7,6,7,6,9,6,10,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,4,141,86,55,8,8,27,29,34,18,24,46,43,31,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,3,90,49,41,8,8,9,14,22,16,21,28,26,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,2,18,13,5,4,4,2,4,4,1,3,4,11,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,2,*,2,2,2,-,*,-,-,-,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,20,14,7,5,5,2,5,4,1,3,6,11,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,Mean,3.68,3.68,3.67,3.27,3.25,3.89,3.68,3.67,3.69,3.68,3.6,3.58,3.92,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 55,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.81,0.81,0.82,1.07,1.08,0.71,0.82,0.76,0.77,0.81,0.79,0.85,0.7,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,254,143,111,23,20,27,45,58,40,61,71,75,55,53,18,8,23,20,24,14,5,28,47,35,19,13,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,268,158,110*,25**,22**,34**,45*,61*,39*,63*,73*,73*,73*,49*,21**,8**,26**,20**,27**,15**,5**,28**,44*,36**,22**,14**,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,154,83,70,19,16,20,19,33,21,42,43,39,46,27,13,5,20,8,13,11,2,20,27,17,13,5,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,40,22,18,8,5,5,4,12,4,8,13,7,9,11,4,2,4,3,1,2,1,6,11,4,2,-,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,4,114,62,52,11,11,15,15,22,17,34,30,32,37,16,9,3,16,4,12,9,1,14,16,13,10,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,3,92,62,30,4,4,11,20,26,14,18,24,23,24,21,7,1,4,10,13,4,3,6,12,16,10,7,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,2,17,9,8,2,1,3,5,-,4,2,3,9,3,1,1,2,-,1,2,-,*,2,5,2,-,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,5,4,2,1,1,-,-,2,1,2,3,2,-,1,-,1,1,1,-,-,-,1,-,1,-,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,22,13,10,3,2,3,5,2,5,4,6,11,3,2,1,2,1,2,2,-,*,2,5,3,-,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,Mean,3.62,3.56,3.7,3.88,3.82,3.62,3.4,3.66,3.49,3.7,3.64,3.44,3.71,3.72,3.73,3.46,3.84,3.37,3.43,3.86,3.52,3.82,3.73,3.46,3.68,3.2,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.89,0.88,0.89,1.09,1.03,0.85,0.82,0.91,0.87,0.83,0.95,0.94,0.74,0.88,0.84,1.41,0.86,1.05,0.67,0.64,0.96,0.9,0.98,0.88,0.67,0.82,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,268,147,121,21,20,35,48,58,45,61,81,85,35,67,16,14,25,19,18,25,17,21,46,37,23,7,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,262,152,111*,22**,21**,40**,49*,56*,43*,53*,80*,79*,43**,60*,14**,9**,25**,22**,20**,23**,16**,24**,42*,35**,24**,7**,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,158,93,64,9,9,26,28,42,22,29,50,42,31,34,6,6,15,11,13,16,8,20,28,22,10,3,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,46,28,18,3,3,3,13,13,5,10,11,12,16,7,4,2,1,6,5,3,5,4,8,6,2,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,4,112,65,46,7,7,24,16,29,17,20,39,30,15,27,2,4,14,5,8,13,3,16,20,16,8,1,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,3,92,48,43,11,10,11,20,10,16,23,28,33,6,24,7,2,9,12,4,6,6,4,10,12,14,4,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,2,13,10,2,1,1,2,*,3,5,1,2,4,5,2,1,*,1,-,4,-,1,*,4,1,-,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,1,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,13,10,3,1,1,3,*,3,5,1,2,4,6,2,1,*,1,-,4,-,2,*,4,1,-,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.72,3.73,3.72,3.5,3.52,3.65,3.83,3.93,3.52,3.72,3.74,3.64,3.95,3.65,3.68,3.82,3.56,3.73,3.66,3.84,3.71,3.99,3.75,3.76,3.48,3.62,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.81,0.84,0.78,0.79,0.8,0.75,0.83,0.81,0.86,0.77,0.72,0.79,1.07,0.72,0.96,0.81,0.63,0.86,1.05,0.64,1.12,0.66,0.88,0.78,0.64,0.87,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,214,132,82,19,17,35,35,43,33,49,65,59,41,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,219,138,81*,21**,19**,39*,33*,44*,33**,50*,65*,60*,44*,50*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,136,86,49,14,12,22,20,27,23,30,42,38,24,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,27,15,12,3,1,3,3,7,7,4,12,3,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,4,109,72,37,12,10,19,17,21,16,26,29,35,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,3,69,43,26,6,6,14,12,15,8,14,21,17,18,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,2,12,8,4,1,1,2,1,1,1,6,2,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,2,1,2,-,-,-,-,2,1,-,-,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,15,9,5,1,1,2,1,2,2,6,2,5,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,Mean,3.66,3.66,3.67,3.73,3.62,3.59,3.68,3.69,3.82,3.55,3.8,3.62,3.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 57,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.81,0.77,0.86,0.77,0.73,0.74,0.69,0.87,0.9,0.83,0.79,0.71,0.79,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
