date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,iso,name,province,lat,long,cities
2020-03-29,97689,10779,13030,5217,756,646,2020-03-29 23:08:00,73880,3815,0.1103,ITA,Italy,,41.8719,12.5674,[]
2020-03-30,101739,11591,14620,4050,812,1590,2020-03-30 22:52:00,75528,1648,0.1139,ITA,Italy,,41.8719,12.5674,[]
2020-03-31,105792,12428,15729,4053,837,1109,2020-03-31 23:43:43,77635,2107,0.1175,ITA,Italy,,41.8719,12.5674,[]
2020-04-01,110574,13155,16847,4782,727,1118,2020-04-01 21:58:34,80572,2937,0.119,ITA,Italy,,41.8719,12.5674,[]
2020-04-02,115242,13915,18278,4668,760,1431,2020-04-02 23:25:00,83049,2477,0.1207,ITA,Italy,,41.8719,12.5674,[]
2020-04-03,119827,14681,19758,4585,766,1480,2020-04-03 22:46:20,85388,2339,0.1225,ITA,Italy,,41.8719,12.5674,[]
2020-04-04,124632,15362,20996,4805,681,1238,2020-04-04 23:34:00,88274,2886,0.1233,ITA,Italy,,41.8719,12.5674,[]
2020-04-05,128948,15887,21815,4316,525,819,2020-04-05 23:06:26,91246,2972,0.1232,ITA,Italy,,41.8719,12.5674,[]
2020-04-06,132547,16523,22837,3599,636,1022,2020-04-06 23:21:00,93187,1941,0.1247,ITA,Italy,,41.8719,12.5674,[]
2020-04-07,135586,17127,24392,3039,604,1555,2020-04-07 23:04:29,94067,880,0.1263,ITA,Italy,,41.8719,12.5674,[]
2020-04-08,139422,17669,26491,3836,542,2099,2020-04-08 22:51:39,95262,1195,0.1267,ITA,Italy,,41.8719,12.5674,[]
2020-04-09,143626,18279,28470,4204,610,1979,2020-04-09 23:02:19,96877,1615,0.1273,ITA,Italy,,41.8719,12.5674,[]
2020-04-10,147577,18849,30455,3951,570,1985,2020-04-10 22:53:48,98273,1396,0.1277,ITA,Italy,,41.8719,12.5674,[]
2020-04-11,152271,19468,32534,4694,619,2079,2020-04-11 22:45:13,100269,1996,0.1279,ITA,Italy,,41.8719,12.5674,[]
2020-04-12,156363,19899,34211,4092,431,1677,2020-04-12 23:17:00,102253,1984,0.1273,ITA,Italy,,41.8719,12.5674,[]
2020-04-13,159516,20465,35435,3153,566,1224,2020-04-13 23:07:34,103616,1363,0.1283,ITA,Italy,,41.8719,12.5674,[]
2020-04-14,162488,21067,37130,2972,602,1695,2020-04-14 23:33:12,104291,675,0.1297,ITA,Italy,,41.8719,12.5674,[]
2020-04-15,165155,21645,38092,2667,578,962,2020-04-15 22:56:32,105418,1127,0.1311,ITA,Italy,,41.8719,12.5674,[]
2020-04-16,168941,22170,40164,3786,525,2072,2020-04-16 23:30:31,106607,1189,0.1312,ITA,Italy,,41.8719,12.5674,[]
2020-04-17,172434,22745,42727,3493,575,2563,2020-04-17 23:30:32,106962,355,0.1319,ITA,Italy,,41.8719,12.5674,[]
2020-04-18,175925,23227,44927,3491,482,2200,2020-04-18 22:32:28,107771,809,0.132,ITA,Italy,,41.8719,12.5674,[]
